ID,Comments,raw text,emojis
34,whoever writes these needs a raise cuz they are so cute for this 🥹,whoever writes these needs a raise cuz they are so cute for this ,['\U0001f979']
35,worship songs with d fam! 🥹,worship songs with d fam! ,['\U0001f979']
36,oh i miss him so much 🥹,oh i miss him so much ,['\U0001f979']
37,i'm doing my best for them 🥹,i'm doing my best for them ,['\U0001f979']
38,i hope my hubbys mom is alive and this kind 🥹,i hope my hubbys mom is alive and this kind ,['\U0001f979']
39,love this for us 🥹,love this for us ,['\U0001f979']
40,but he kept looking at her 🥹,but he kept looking at her ,['\U0001f979']
41,he knows i love my flowers 🥹,he knows i love my flowers ,['\U0001f979']
42,baby called and sang to me then he smiled and hung up 💙🥹 #boymom,baby called and sang to me then he smiled and hung up  #boymom,['\U0001f979']
43,it was a hard winter for my monstera phil but he pulled thru and has a new leaf ready to unfurl 🥹,it was a hard winter for my monstera phil but he pulled thru and has a new leaf ready to unfurl ,['\U0001f979']
44,"menna shalaby will be spending the whole series in lebanon god, this will awaken in me 
nostalgia for every street there and every favorite place 🥹","menna shalaby will be spending the whole series in lebanon god, this will awaken in me 
nostalgia for every street there and every favorite place ",['\U0001f979']
45,i am once again asking for someone in this area to become this boi’s loving human 🥹,i am once again asking for someone in this area to become this boi’s loving human ,['\U0001f979']
46,same!!! i got my signed cd but the limited edition vinyl still has to ship! 🥹,same!!! i got my signed cd but the limited edition vinyl still has to ship! ,['\U0001f979']
47,friends who share the same playfulness as you make my heart so soft 🥹 like what do you mean i can go “oh my gosh look! an enchanted forest!” and u will say “omg look at the fairies flying on top of sparrows”? like? i will literally kiss them 🥹💐💐💐,friends who share the same playfulness as you make my heart so soft  like what do you mean i can go “oh my gosh look! an enchanted forest!” and u will say “omg look at the fairies flying on top of sparrows”? like? i will literally kiss them ,"['\U0001f979', '\U0001f979']"
48,watch me wake up tomorrow and spend that 40€ 🥹,watch me wake up tomorrow and spend that 40€ ,['\U0001f979']
49,"yeah it's extremely difficult here and yet we have had more radio for them here, much more than the usa and yet no one talks about it 🥹💜","yeah it's extremely difficult here and yet we have had more radio for them here, much more than the usa and yet no one talks about it ",['\U0001f979']
50,oh everyone's being so nice! 🥹 i thought i'd get like 1 person and they'd say sage and sapphire lmao,oh everyone's being so nice!  i thought i'd get like 1 person and they'd say sage and sapphire lmao,['\U0001f979']
51,tahajjud is hope when everything seems to be hopeless 🥹♥️,tahajjud is hope when everything seems to be hopeless ♥️,['\U0001f979']
52,"my 1 pick from the survival shows i watched 🤩: trust me juseyo they will all debut 😩🥹
#boysplanet #fantasyboys","my 1 pick from the survival shows i watched : trust me juseyo they will all debut 
#boysplanet #fantasyboys",['\U0001f979']
53,perfection 🥹,perfection ,['\U0001f979']
54,my ‘fit for #mariobrosmovie the movie was actually so good 🥹 highly recommend if you love the series it’s definitely worth seeing!,my ‘fit for #mariobrosmovie the movie was actually so good  highly recommend if you love the series it’s definitely worth seeing!,['\U0001f979']
55,"thank you all for the love!
💗🥹💗","thank you all for the love!
",['\U0001f979']
56,sorry ramos but all i need is that smile of his 🥹 hakimi may this beautiful smile never leave ur face🫶🏿  beautiful being☺️,sorry ramos but all i need is that smile of his  hakimi may this beautiful smile never leave ur face🫶  beautiful being☺️,['\U0001f979']
57,pink has made its way into my wardrobe and accessories 🥹 i’m growing,pink has made its way into my wardrobe and accessories  i’m growing,['\U0001f979']
58,aswearr nothing you fit tell me. you be mami water!🥹,aswearr nothing you fit tell me. you be mami water!,['\U0001f979']
59,oh i like you guys think i know what that means. you think i’ve ever been thrown a punch 🤣🥹,oh i like you guys think i know what that means. you think i’ve ever been thrown a punch ,"['🤣', '\U0001f979']"
60,my minggoy who looks very cute while holding his alcohol. 🥹,my minggoy who looks very cute while holding his alcohol. ,['\U0001f979']
61,"and to the unit that started everything, happy anniversary cintaku 🫂💚🥹","and to the unit that started everything, happy anniversary cintaku ",['\U0001f979']
62,thank you my lil hair fairy 🥹 i stay looking electrocuted 😭,thank you my lil hair fairy  i stay looking electrocuted ,"['\U0001f979', '😭']"
63,just the two of us 🥹,just the two of us ,['\U0001f979']
64,seeing that people actually agree with this and have told me their experiences is breaking my heart.. if any of you guys are ever at the same shows as i go to please message me or come up to me i’ll gladly invite you to join us!! i cant stand seeing people alone or anxious 🥹🖤,seeing that people actually agree with this and have told me their experiences is breaking my heart.. if any of you guys are ever at the same shows as i go to please message me or come up to me i’ll gladly invite you to join us!! i cant stand seeing people alone or anxious ,['\U0001f979']
65,i didn’t try to play in wsow last year but i’m really confusing it this year. i just need a squad 🥹,i didn’t try to play in wsow last year but i’m really confusing it this year. i just need a squad ,['\U0001f979']
66,aghhh this is so good!!!! i love this 🥹,aghhh this is so good!!!! i love this ,['\U0001f979']
67,hahahaha being gorgeous and mental is all i could ever ask for 3 thank you!! 🥹,hahahaha being gorgeous and mental is all i could ever ask for &lt;3 thank you!! ,['\U0001f979']
68,i’m actually scared cus  it’s giving cult 🥹😭,i’m actually scared cus  it’s giving cult ,"['\U0001f979', '😭']"
69,this is so cute!! 🥹😍,this is so cute!! ,"['\U0001f979', '😍']"
70,there’s nothing more nerve racking than emailing or calling your work manager 🥹,there’s nothing more nerve racking than emailing or calling your work manager ,['\U0001f979']
71,there is a trend on tiktok of words your toddler had a hard time saying and now they pronounce it correctly and i’m ready to cry. kaylen used to say mommy i lowe you and now he says i love you clear as day 🥹 this is probably my last child my heart can’t take it,there is a trend on tiktok of words your toddler had a hard time saying and now they pronounce it correctly and i’m ready to cry. kaylen used to say mommy i lowe you and now he says i love you clear as day  this is probably my last child my heart can’t take it,['\U0001f979']
72,good morning i think i'm losing it... i'm about to cryy😭😭🥹,good morning i think i'm losing it... i'm about to cryy,"['😭', '😭', '\U0001f979']"
73,"things i really like to do...! (#1).
acts as therapy :)🥹💗","things i really like to do...! (#1).
acts as therapy :)",['\U0001f979']
74,i miss this cartoon so much 🥹,i miss this cartoon so much ,['\U0001f979']
75,ohhhhh myyyyyy god! my wife!! i tried not to be biased so i hope i succeeded 🥹,ohhhhh myyyyyy god! my wife!! i tried not to be biased so i hope i succeeded ,['\U0001f979']
76,hope that leah kate freak fan doesn’t get tickets to the london show… i feel sorry for every lesbian who has to be in the same room as them ! also guys remember not to give them any mean looks bc they’ll call u a fat lesbian bc making them uncomfy 🥹,hope that leah kate freak fan doesn’t get tickets to the london show… i feel sorry for every lesbian who has to be in the same room as them ! also guys remember not to give them any mean looks bc they’ll call u a fat lesbian bc making them uncomfy ,['\U0001f979']
77,"final witchcraft smp stream? 

 🥹","final witchcraft smp stream? 

 ",['\U0001f979']
78,"it's hard to get up when you /need/ to get up. 🥹
good morning still!","it's hard to get up when you /need/ to get up. 
good morning still!",['\U0001f979']
79,it’s not even a fancy video. just slowed down a video and added a song. 🥹 i really want to start editing more complicated things again,it’s not even a fancy video. just slowed down a video and added a song.  i really want to start editing more complicated things again,['\U0001f979']
80,"seriously they’re more incredible than they realize, they’ve supported me and others for so long… they’re the best 🥹","seriously they’re more incredible than they realize, they’ve supported me and others for so long… they’re the best ",['\U0001f979']
81,this is so barbie and the rockers 🥹,this is so barbie and the rockers ,['\U0001f979']
82,hi hi fello kindred ♥️👹 as a shy kindred myself im glad i found your post 🥹❤️,hi hi fello kindred ♥️ as a shy kindred myself im glad i found your post ❤️,['\U0001f979']
83,my coupsie 🥹 you’re so real for this,my coupsie  you’re so real for this,['\U0001f979']
84,i told my daughter “i love you” and she repeated it back to me and kissed me 🥹❤️ i live for moments like this my smart girl 😩,i told my daughter “i love you” and she repeated it back to me and kissed me ❤️ i live for moments like this my smart girl ,['\U0001f979']
85,happy bday mellllllll!!!!!!!!!!! hope you're partying hard 🥹🤗,happy bday mellllllll!!!!!!!!!!! hope you're partying hard ,['\U0001f979']
86,i hope he will teach singing and dancing to his kids too. 🥹,i hope he will teach singing and dancing to his kids too. ,['\U0001f979']
87,it kills me no one expected her to cut 🥹,it kills me no one expected her to cut ,['\U0001f979']
88,i can’t wait until wednesday 🥹,i can’t wait until wednesday ,['\U0001f979']
89,the streaming world needs more of it. 💕🥹,the streaming world needs more of it. ,['\U0001f979']
90,🥹 love this., love this.,['\U0001f979']
91,"the five of them really have a deep understanding toward each other 🥹 and they rely to each other as well. i adore what they have.

also, smoll joohyun unnie is really a good sister to her dongsaengs *sobbing*","the five of them really have a deep understanding toward each other  and they rely to each other as well. i adore what they have.

also, smoll joohyun unnie is really a good sister to her dongsaengs *sobbing*",['\U0001f979']
92,i sympathize with you 🥹🙏🏼,i sympathize with you ,"['\U0001f979', '🙏']"
93,"i need my comfort. i need my cake girls 🥹

🕯r to v in manila ticket secured🕯

🕯makakapunta sa concert ng rv in manila🕯","i need my comfort. i need my cake girls 

r to v in manila ticket secured

makakapunta sa concert ng rv in manila",['\U0001f979']
94,stop the count now!! 🥹,stop the count now!! ,['\U0001f979']
95,this is probably one the more accurate ones i’ve done. 💜 everyone else’s are super cute! 🥹,this is probably one the more accurate ones i’ve done.  everyone else’s are super cute! ,['\U0001f979']
96,some punk ass kids at an illegal airbnb in my neighborhood just tried to use “oh yeah well we’re from new york” and it took everything in me not to lose it on them 🥹,some punk ass kids at an illegal airbnb in my neighborhood just tried to use “oh yeah well we’re from new york” and it took everything in me not to lose it on them ,['\U0001f979']
97,"i keep getting fucked over over dumb shit. this year has been something else 🥹

i really have faith and trust in the wrong mfs all because i always want to see the good in people and believe them.","i keep getting fucked over over dumb shit. this year has been something else 

i really have faith and trust in the wrong mfs all because i always want to see the good in people and believe them.",['\U0001f979']
98,otter baybeee 🥹,otter baybeee ,['\U0001f979']
99,he go quick beg ed sheeran for another song 😂🥹,he go quick beg ed sheeran for another song ,"['😂', '\U0001f979']"
100,dear red sox: we need this energy at every game. pls and thank you. sincerely a passionate fan 🥹❤️,dear red sox: we need this energy at every game. pls and thank you. sincerely a passionate fan ❤️,['\U0001f979']
101,patiently waiting for  to team up with me 🥹,patiently waiting for  to team up with me ,['\U0001f979']
102,the mantra that kept him going. 🥹,the mantra that kept him going. ,['\U0001f979']
103,haha who knew all i needed was sporty gays who actually aren’t toxic and genuinely so sweet and welcoming 🥹 i just joined their volleyball and pickleball league teams too with the same group!!!,haha who knew all i needed was sporty gays who actually aren’t toxic and genuinely so sweet and welcoming  i just joined their volleyball and pickleball league teams too with the same group!!!,['\U0001f979']
104,when he said in that broadcast that he was sad when changbin told him not to touch his stomach 🥹,when he said in that broadcast that he was sad when changbin told him not to touch his stomach ,['\U0001f979']
105,"do you know what happens to liars, dante?🥹","do you know what happens to liars, dante?",['\U0001f979']
106,fan of yeji’s dance so i watch how she moves but dang it she’s so pretty too 🥹🖤. so i tend to stare at her face 😩🔥.,fan of yeji’s dance so i watch how she moves but dang it she’s so pretty too . so i tend to stare at her face .,"['\U0001f979', '🔥']"
107,just bought this amazing piece from dear  💙💙💙 my first purchase 🥹,just bought this amazing piece from dear   my first purchase ,['\U0001f979']
108,i’m so glad they’re loved the way i love them!! 🥹😭🤍,i’m so glad they’re loved the way i love them!! ,"['\U0001f979', '😭', '🤍']"
109,"i come home to snuggle with my dog but i make his food first and take him outside . i clean him off and he is on the couch, i get on the couch he leaves and goes in the room and haven’t left out of there since 🙃 i guess he likes more space 🥹","i come home to snuggle with my dog but i make his food first and take him outside . i clean him off and he is on the couch, i get on the couch he leaves and goes in the room and haven’t left out of there since  i guess he likes more space ",['\U0001f979']
110,genuinely don’t exactly remember when i first got into milgram it was… uhm? early on-ish? i distinctly remember the fuuta botting incident but idk how much before that it was when i had first heard of the series 😭,genuinely don’t exactly remember when i first got into milgram it was… uhm? early on-ish? i distinctly remember the fuuta botting incident but idk how much before that it was when i had first heard of the series ,['😭']
111,"thank you sm citri ! 🥹💖💕 yess i really want to, is just lately can't find time to play games twt but i will eventually ✨","thank you sm citri !  yess i really want to, is just lately can't find time to play games twt but i will eventually ✨",['\U0001f979']
112,"dear us radio,

i just wanna keep “like crazy” by jimin in the top 10 of the bb hot 100 for the foreseeable future!  can you please incorporate it into radio stations' rotation?  pretty please with sugar on top?? 🥹

sincerely,
every jimin supporter on planet earth","dear us radio,

i just wanna keep “like crazy” by jimin in the top 10 of the bb hot 100 for the foreseeable future!  can you please incorporate it into radio stations' rotation?  pretty please with sugar on top?? 

sincerely,
every jimin supporter on planet earth",['\U0001f979']
113,i just know na their upcoming comeback will be successful af huhu naiiyak ako. first comeback ko 'to with them 🥹,i just know na their upcoming comeback will be successful af huhu naiiyak ako. first comeback ko 'to with them ,['\U0001f979']
114,"🥹 no doubt a 7 but, my back and shoulders say 8. 😭😭😭"," no doubt a 7 but, my back and shoulders say 8. ","['\U0001f979', '😭', '😭', '😭']"
115,quick question but take a long time to answer 😵‍💫 but maybe i'd like to go to pandora or wizarding world! as long as i'm safe 🥹,quick question but take a long time to answer ‍ but maybe i'd like to go to pandora or wizarding world! as long as i'm safe ,['\U0001f979']
116,im so happy johnny and mark latest selca 😭🥹💚💙,im so happy johnny and mark latest selca ,"['😭', '\U0001f979']"
117,and…🥹,and…,['\U0001f979']
118,not me llorando con little things 🥹,not me llorando con little things ,['\U0001f979']
119,i can’t wait to see the pic!!🥹,i can’t wait to see the pic!!,['\U0001f979']
120,"happy birthday to my gorgeous maruom , i wish you all the happiness 🥹💗💗💗","happy birthday to my gorgeous maruom , i wish you all the happiness ",['\U0001f979']
121,these pictures are gonna come out so beautiful 🥹,these pictures are gonna come out so beautiful ,['\U0001f979']
122,i don't even know where i should post for potential clients i am so lost 🥹,i don't even know where i should post for potential clients i am so lost ,['\U0001f979']
123,i diiiid! i’m only slightly insane after seeing that…. happy to see them still going strong 🥹,i diiiid! i’m only slightly insane after seeing that…. happy to see them still going strong ,['\U0001f979']
124,aaah thank you scribbs! throne is such a great tool so it's really a pleasure to partner with them 🥹,aaah thank you scribbs! throne is such a great tool so it's really a pleasure to partner with them ,['\U0001f979']
125,omg really?🥹 thank you so very much! yes i will be there!:),omg really? thank you so very much! yes i will be there!:),['\U0001f979']
126,my locs touch my back 🥹,my locs touch my back ,['\U0001f979']
127,love having you with me 🥹,love having you with me ,['\U0001f979']
128,i showed my mom my muscles and she said “awwweee shucky ducky” i made it y’all 🥹,i showed my mom my muscles and she said “awwweee shucky ducky” i made it y’all ,['\U0001f979']
129,"there are so many things i want to write about hb, but i'm falling asleep😴, so i'll try everything tomorrow, but for now - i'm so happy that i finally saw my dear mr. ye!🫶 my love 🥹💚","there are so many things i want to write about hb, but i'm falling asleep, so i'll try everything tomorrow, but for now - i'm so happy that i finally saw my dear mr. ye!🫶 my love ",['\U0001f979']
130,#tonikawa strikes back with a banger op 🥹❤️,#tonikawa strikes back with a banger op ❤️,['\U0001f979']
131,"why my son been 4 for  3 months and he saying words like produce, hydraulics, and intense 😭🤣🥹","why my son been 4 for  3 months and he saying words like produce, hydraulics, and intense ","['😭', '🤣', '\U0001f979']"
132,look at how beautiful this salad is 🥹,look at how beautiful this salad is ,['\U0001f979']
133,this is what democracy is supposed to look like 🥹,this is what democracy is supposed to look like ,['\U0001f979']
134,"i haven't watched a game yet, imma bad fan 🥹","i haven't watched a game yet, imma bad fan ",['\U0001f979']
135,implementing this now 🥹,implementing this now ,['\U0001f979']
136,"daryl's  holding little judith, the one he calls asskicker when she was just a newborn baby 🥹","daryl's  holding little judith, the one he calls asskicker when she was just a newborn baby ",['\U0001f979']
137,i've lived a lie all my life 🥹,i've lived a lie all my life ,['\U0001f979']
138,watching toddlers play baseball is so damn cute pls 🥹,watching toddlers play baseball is so damn cute pls ,['\U0001f979']
139,you people have money🤲🥹,you people have money,['\U0001f979']
140,"thank you so much omg!! that means so much to me 🥹 i love your characters appearance too, the blue hair is so pretty 💙","thank you so much omg!! that means so much to me  i love your characters appearance too, the blue hair is so pretty ",['\U0001f979']
141,this is my favorite star wars entry of all time 🥹,this is my favorite star wars entry of all time ,['\U0001f979']
142,this is my favorite childhood movie. 🥹,this is my favorite childhood movie. ,['\U0001f979']
143,"i love that the staff  the docs are all in for my bts birthday party. so far, we have decorations, a jk cutout,  inflatable microphones. they've asked me to play their music so they can get to know them better 🥹","i love that the staff &amp; the docs are all in for my bts birthday party. so far, we have decorations, a jk cutout, &amp; inflatable microphones. they've asked me to play their music so they can get to know them better ",['\U0001f979']
144,"this man took my day from a 0 to 70 in less than 2hrs . if he wasn’t soo flaky , he would be my person 🥹","this man took my day from a 0 to 70 in less than 2hrs . if he wasn’t soo flaky , he would be my person ",['\U0001f979']
145,quote a photoof you that looks like and album cover 🥹,quote a photoof you that looks like and album cover ,['\U0001f979']
146,karina's postcard is too special and nostalgic 🥹 #prepartyes23,karina's postcard is too special and nostalgic  #prepartyes23,['\U0001f979']
147,i love you so much 🥹 i want to kiss your brain,i love you so much  i want to kiss your brain,['\U0001f979']
148,8 more days of this suffering 🥹,8 more days of this suffering ,['\U0001f979']
149,that’s why venn diagrams have that middle section 🥹,that’s why venn diagrams have that middle section ,['\U0001f979']
150,my two love sleeping in their box 🥹,my two love sleeping in their box ,['\U0001f979']
151,why didn’t you post this one in the paetron 🥹,why didn’t you post this one in the paetron ,['\U0001f979']
152,"my ride or die!!! i pray to have a relationship that’s even better with my mom, with my daughters. i can’t wait. besties for life 🥹","my ride or die!!! i pray to have a relationship that’s even better with my mom, with my daughters. i can’t wait. besties for life ",['\U0001f979']
153,all i can see is the baby boy tho 🥹,all i can see is the baby boy tho ,['\U0001f979']
154,i'm watching season 3 of love is blind  i love sk so much 🥹,i'm watching season 3 of love is blind &amp; i love sk so much ,['\U0001f979']
155,"i tell anyone who will listen, danny was never canceled over here 🥹","i tell anyone who will listen, danny was never canceled over here ",['\U0001f979']
156,omg thank you so much 🥹❤️,omg thank you so much ❤️,['\U0001f979']
157,this is too sweeeet ahhhh thank you for your kind words 🥹❤️❤️❤️ i try my very best!!!,this is too sweeeet ahhhh thank you for your kind words ❤️❤️❤️ i try my very best!!!,['\U0001f979']
158,one of my toddlers just used my nail file on her teeth and i….🥹,one of my toddlers just used my nail file on her teeth and i….,['\U0001f979']
159,"extremely proud to say i was a part of this, thanks again to everyone who donated,     for being on my team, and especially    and all the other organizers 🥹❤️","extremely proud to say i was a part of this, thanks again to everyone who donated,     for being on my team, and especially    and all the other organizers ❤️",['\U0001f979']
160,"wts
suga newark tickets 
2tickets for 100s 

they are next to each other also in the same rows 🫶❤️

can sell together or separate

taking best offer bc i bought overpriced resale 🥹
#suga_agustd_tour #suga","wts
suga newark tickets 
2tickets for 100s 

they are next to each other also in the same rows 🫶❤️

can sell together or separate

taking best offer bc i bought overpriced resale 
#suga_agustd_tour #suga",['\U0001f979']
161,my family got me a cookie cake in honor of my signing 🥹,my family got me a cookie cake in honor of my signing ,['\U0001f979']
162,finally had the chance to watch the live while reading your translation 🥹 thank you very much for your hard work!! aaah finally i can understand what the boys were talking about and managed to learn more vocabulary 🥹 once again thank youuu 🫶,finally had the chance to watch the live while reading your translation  thank you very much for your hard work!! aaah finally i can understand what the boys were talking about and managed to learn more vocabulary  once again thank youuu 🫶,"['\U0001f979', '\U0001f979']"
163,he was so cute we could see bangchan encouraging him but yeah i think he forgot a part of his speech because he ended it in a completely different way from the direction he was taking i think 🥹,he was so cute we could see bangchan encouraging him but yeah i think he forgot a part of his speech because he ended it in a completely different way from the direction he was taking i think ,['\U0001f979']
164,"this is one of my favorite stills from the mv.... there's something so serene about it. i also love how in a song titled people pt. 2 where yoongi talks about the complexities of love and people, his only company is a dog 🥹 bc dogs love unconditionally? just a thought.","this is one of my favorite stills from the mv.... there's something so serene about it. i also love how in a song titled people pt. 2 where yoongi talks about the complexities of love and people, his only company is a dog  bc dogs love unconditionally? just a thought.",['\U0001f979']
165,"every time i see a pretty female, i just have to tell them 😩🥹 lmao that feeling of getting  giving compliments is undefeated","every time i see a pretty female, i just have to tell them  lmao that feeling of getting &amp; giving compliments is undefeated",['\U0001f979']
166,i absoutely love how this big commission turned out!!! 💛🖤🌀🥹,i absoutely love how this big commission turned out!!! ,['\U0001f979']
167,investment payout tomorrow 🥹,investment payout tomorrow ,['\U0001f979']
168,oh to be in a warm country with my best friend  🥹,oh to be in a warm country with my best friend  ,['\U0001f979']
169,omg court🫶🏻😭😭 i love you so much!! you are really important 🥹,omg court🫶 i love you so much!! you are really important ,"['😭', '😭', '\U0001f979']"
170,i know my hoe is ready to leave😭 he been sitting here all day w me while i get my hair done 🥹,i know my hoe is ready to leave he been sitting here all day w me while i get my hair done ,"['😭', '\U0001f979']"
171,"wow 💜 thank you so much, linda. this really means a lot. the inner critic can get a bit strong sometimes. thank you for your kind words and reassurance 🥹💜 sending hugs 🫂💕","wow  thank you so much, linda. this really means a lot. the inner critic can get a bit strong sometimes. thank you for your kind words and reassurance  sending hugs ",['\U0001f979']
172,"agreed 🥹 i rly wanted the new trilogy to be about a found family of misfits who help each other grow into their full potential, instead i got a generational wealth allegory that forgot 2/3 of the group existed and paired 2 characters with zero chemistry. just, all around, mess","agreed  i rly wanted the new trilogy to be about a found family of misfits who help each other grow into their full potential, instead i got a generational wealth allegory that forgot 2/3 of the group existed and paired 2 characters with zero chemistry. just, all around, mess",['\U0001f979']
173,why are goats just so... this?😭🥹,why are goats just so... this?,"['😭', '\U0001f979']"
174,congratulations!!!🥹,congratulations!!!,['\U0001f979']
175,"as someone who hates snow, i will say that colorado is the only place where every season is tolerable, at the least 🥹 but colorado summers reign supreme 💞💞💞","as someone who hates snow, i will say that colorado is the only place where every season is tolerable, at the least  but colorado summers reign supreme ",['\U0001f979']
176,"finally i need more mk idc about swk or mac i need mk. 
anyway neheh ur art is so adorable i need to just just… hold him 🥹🙏","finally i need more mk idc about swk or mac i need mk. 
anyway neheh ur art is so adorable i need to just just… hold him ","['\U0001f979', '🙏']"
177,i need to come for a sleepover at your new mansion 🥹,i need to come for a sleepover at your new mansion ,['\U0001f979']
178,let him win the copa del rey and celebrate with the boys one last time. 🥹,let him win the copa del rey and celebrate with the boys one last time. ,['\U0001f979']
179,i am so happy to have been able to see stray kids tonight 🥹,i am so happy to have been able to see stray kids tonight ,['\U0001f979']
180,home and a space for lay ✨🥹,home and a space for lay ✨,['\U0001f979']
181,i feel his love for us armys when he does anything for us 🥹,i feel his love for us armys when he does anything for us ,['\U0001f979']
182,spencer was so sweet 🥹,spencer was so sweet ,['\U0001f979']
183,been zooming like it’s my fav black american actress ‘tyra banks’ 🥹,been zooming like it’s my fav black american actress ‘tyra banks’ ,['\U0001f979']
184,"i am right here with you, omg 🥹 she is just???????","i am right here with you, omg  she is just???????",['\U0001f979']
185,so so so good. so much intensity and emotion.  the acting from everyone was top notch. 🥹,so so so good. so much intensity and emotion.  the acting from everyone was top notch. ,['\U0001f979']
