ID,Comments,raw text,emojis
26,no problem! just let me know when you're ready 😊,no problem! just let me know when you're ready ,[]
27,"everyone cooking meals on this tl 😁

agba chef 🧑‍🍳","everyone cooking meals on this tl 

agba chef ‍",['🍳']
28,"sorry, 🍳, but your first time with ☀️ isn't going to be when he's drunk af.","sorry, , but your first time with ☀️ isn't going to be when he's drunk af.",['🍳']
29,thank you for your service op 🫶🏼,thank you for your service op 🫶,[]
30,future chef dex👨‍🍳 ready to whip up some delicacies with #kidstir! up next on the menu is a grilled cheese-o-saurus!🦕🥪 $20 off to get your kiddo cooking too using➡️  #toddlercooking #steam #stem #grilledcheese #dinosaur #dinosaurs #cooking #toddleractivity,future chef dex‍ ready to whip up some delicacies with #kidstir! up next on the menu is a grilled cheese-o-saurus! $20 off to get your kiddo cooking too using➡️  #toddlercooking #steam #stem #grilledcheese #dinosaur #dinosaurs #cooking #toddleractivity,['🍳']
31,"me, looking at the 2 empty 18 packs at the end of each week #🍳 for life","me, looking at the 2 empty 18 packs at the end of each week # for life",['🍳']
32,"#mark_goldenhour streaming chain🍳

🔗 

tag:       izin tag yaa 🫶🏻

qrt with your proof 

golden hour out now
#마크가_말아주는_골든아워
#mark_goldenhour #mark","#mark_goldenhour streaming chain

 

tag:       izin tag yaa 🫶

qrt with your proof 

golden hour out now
#마크가_말아주는_골든아워
#mark_goldenhour #mark",['🍳']
33,"#mark_goldenhour streaming chain 🍳

🔗

golden hour out now
#마크가_말아주는_골든아워
#goldenhourwithmark","#mark_goldenhour streaming chain 



golden hour out now
#마크가_말아주는_골든아워
#goldenhourwithmark",['🍳']
34,so sick of you people y’all are out there simping over every single man 😭😭,so sick of you people y’all are out there simping over every single man ,"['😭', '😭']"
35,guy man left his finance to follow tophers tribal girls 🤣😂🤣,guy man left his finance to follow tophers tribal girls ,"['🤣', '😂', '🤣']"
36,don’t mind that witch 😭,don’t mind that witch ,['😭']
37,but she is a good cook 🧑‍🍳,but she is a good cook ‍,['🍳']
38,"nah man, i lied about dave🥴","nah man, i lied about dave",[]
39,omgggg you’re spitting! that’s cinnamon sugar bread and butter👩🏽‍🍳💋,omgggg you’re spitting! that’s cinnamon sugar bread and butter‍,['🍳']
40,haechan and i have no one who wants us…? 😟,haechan and i have no one who wants us…? ,[]
41,i don’t need an album i don’t need anything from you this year just rest and rest and please announe a tour again but this time in europe too 🥲,i don’t need an album i don’t need anything from you this year just rest and rest and please announe a tour again but this time in europe too ,['🥲']
42,you are not the thinker bro😭,you are not the thinker bro,['😭']
43,preciate you ree. hope you had a blessed easter!💚,preciate you ree. hope you had a blessed easter!,[]
44,bcs how are you calling someone a poser in 2023?? get a grip 😭,bcs how are you calling someone a poser in 2023?? get a grip ,['😭']
45,"thanks shaun. still in shock, this is a tough one. 🙏🏽😢","thanks shaun. still in shock, this is a tough one. ",['🙏']
46,"i cant decide if i should laugh or cry, this site is really a mess slowly falling apart 😭😭😭","i cant decide if i should laugh or cry, this site is really a mess slowly falling apart ","['😭', '😭', '😭']"
47,hey miss. thank you for starting the fried egg legend! 🍳,hey miss. thank you for starting the fried egg legend! ,['🍳']
48,from frying pan to fire...😭,from frying pan to fire...,['😭']
49,"idan gan gan 🙌

twitter don too block our own account","idan gan gan 

twitter don too block our own account",[]
50,he was so busy on that week of march woah i’ll always respect him for his work ethic like… this guy is so serious about making music 🥺,he was so busy on that week of march woah i’ll always respect him for his work ethic like… this guy is so serious about making music ,[]
51,pancakes and cake 🥞🍰,pancakes and cake ,[]
52,allow me oh😂,allow me oh,['😂']
53,"its actually from a video but yes 😭😭😭😭😭😭 honestly i just want this engraved into my eyeballs permanently....hes unreal, i cant fucking process that he is that fucking perfect irl wtffsfsgsg 😭😭😭","its actually from a video but yes  honestly i just want this engraved into my eyeballs permanently....hes unreal, i cant fucking process that he is that fucking perfect irl wtffsfsgsg ","['😭', '😭', '😭', '😭', '😭', '😭', '😭', '😭', '😭']"
54,"i can still remember giving my marble collection away. it hurt more than i expected, but i hadn’t thought about it for ages. i hope the kid i gave it to enjoyed it. 🤷🏼‍♂️","i can still remember giving my marble collection away. it hurt more than i expected, but i hadn’t thought about it for ages. i hope the kid i gave it to enjoyed it. ‍♂️",[]
55,that cracked me up 🥚🍳,that cracked me up ,"['🥚', '🍳']"
56,"early? 👩‍🍳❤️

i know i am","early? ‍❤️

i know i am",['🍳']
57,😂 who wan test me with 100m abeg 🤲🏾, who wan test me with 100m abeg ,['😂']
58,si you forgot the apple mint tapos si you should go first 👍🏻,si you forgot the apple mint tapos si you should go first ,['👍']
59,people wey normal for this app no plenty😂,people wey normal for this app no plenty,['😂']
60,i actually made myself crazy just now i shouldn’t have done that he’s hot😵‍💫😵‍💫😵‍💫😵‍💫😵‍💫😵‍💫,i actually made myself crazy just now i shouldn’t have done that he’s hot‍‍‍‍‍‍,[]
61,alex stans gathered up and listened to tktloe😎👊,alex stans gathered up and listened to tktloe,['😎']
62,i realized i didn’t see haechan that much i guess that’s why it kind of turned like a fancam🥹,i realized i didn’t see haechan that much i guess that’s why it kind of turned like a fancam,['\U0001f979']
63,"so much bullish news lately 🤯

i`m like a kid on christmas morning. butterflies in my stomach waiting for what`s cooking in the sac kitchen

i just know it`s gonna be good 🧑‍🍳
puff puff 💨💨🤌","so much bullish news lately 

i`m like a kid on christmas morning. butterflies in my stomach waiting for what`s cooking in the sac kitchen

i just know it`s gonna be good ‍
puff puff ",['🍳']
64,delicious 😋 is not the word 🧑‍🍳🍲.,delicious  is not the word ‍.,"['😋', '🍳']"
65,listen😭😭. they’re gorgeous gorgeous and i love how they’re on their own lane doing their own thing.,listen. they’re gorgeous gorgeous and i love how they’re on their own lane doing their own thing.,"['😭', '😭']"
66,"randle will turn the ball over in iso against a good defense, like you said let jb cook 👨🏽‍🍳","randle will turn the ball over in iso against a good defense, like you said let jb cook ‍",['🍳']
67,totally 💯 🔥🎸🤘👌 perfection,totally   perfection,['🔥']
68,"it's to make the boys happy so i get it but they should put them out in a bin or something for reclaim, not just dump it out in the garbage 😭","it's to make the boys happy so i get it but they should put them out in a bin or something for reclaim, not just dump it out in the garbage ",['😭']
69,"beef is one of the greatest shows i’ve ever seen. i really hope it doesn’t get a renewed. the writing, acting, character development, that ending! 👨🏻‍🍳💋","beef is one of the greatest shows i’ve ever seen. i really hope it doesn’t get a renewed. the writing, acting, character development, that ending! ‍",['🍳']
70,"i eas cooking do faster because my beans 🫘 was so dried then i have to wait for them right i boiled my potatoes 🥔 and putting out the freezer my frozen mixed vegetables 
good cooking 🧑‍🍳 good food!! astridesaintvil artist 👩‍🎨 
astriddcollection cuisine 🧑‍🍳","i eas cooking do faster because my beans 🫘 was so dried then i have to wait for them right i boiled my potatoes  and putting out the freezer my frozen mixed vegetables 
good cooking ‍ good food!! astridesaintvil artist ‍ 
astriddcollection cuisine ‍","['🍳', '🍳']"
71,time to cook👨🏾‍🍳,time to cook‍,['🍳']
72,lmaooo let them learn the hard way 🫡 every man for themselves,lmaooo let them learn the hard way  every man for themselves,['\U0001fae1']
73,chapter 53: loving the way togashi is structuring this fight from artwork to the paneling. togashi is currently cooking 🧑‍🍳,chapter 53: loving the way togashi is structuring this fight from artwork to the paneling. togashi is currently cooking ‍,['🍳']
74,palm pay now how far 🤪,palm pay now how far ,[]
75,"ahhh that's true :// in my city we have donation centers that take toys/clothes/food etc for families in need as well, but there are def alternatives to the trash 😭😭","ahhh that's true :// in my city we have donation centers that take toys/clothes/food etc for families in need as well, but there are def alternatives to the trash ","['😭', '😭']"
76,😭 this is so cute omfg, this is so cute omfg,['😭']
77,oh and it is!! i hope it helps 🤩,oh and it is!! i hope it helps ,[]
78,getting ready to render a bunch of tallow from my free bag of fat the nice butcher gave me! will be great for cooking  more tallow lotion! 😍#carnivorediet #carnivore #properhumandiet  #ketodiet #yes2meat  #meatheals #nsng #if,getting ready to render a bunch of tallow from my free bag of fat the nice butcher gave me! will be great for cooking &amp; more tallow lotion! #carnivorediet #carnivore #properhumandiet  #ketodiet #yes2meat  #meatheals #nsng #if,['😍']
79,"awww thanks for the inspo cutie ❤️🥺

i go make more content now","awww thanks for the inspo cutie ❤️

i go make more content now",[]
80,all the best deano!!👍🏼,all the best deano!!,['👍']
81,im just thinking of all the sacrificed cheetah lee's out there in a pile of trash 😭💔💔,im just thinking of all the sacrificed cheetah lee's out there in a pile of trash ,['😭']
82,finishing the future agent pc set first i think cus those r so cute 🤲🏼 and then i’ll do the new school photobook pc set ‼️,finishing the future agent pc set first i think cus those r so cute  and then i’ll do the new school photobook pc set ‼️,[]
83,"#mark_goldenhour streaming chain 🍳

🖇️ 

tags :      
qrt with your proof🤗

 golden hour out now 
#마크가_말아주는_골든아워 #mark_goldenhour #mark","#mark_goldenhour streaming chain 

️ 

tags :      
qrt with your proof

 golden hour out now 
#마크가_말아주는_골든아워 #mark_goldenhour #mark",['🍳']
84,this is so wholesome omg 🥺,this is so wholesome omg ,[]
85,they should prescribed on the nhs 👨‍🍳👩‍🍳🤩❤,they should prescribed on the nhs ‍‍❤,"['🍳', '🍳']"
86,dark black with natural black roots 😌,dark black with natural black roots ,[]
87,i miss them all so much 💔,i miss them all so much ,[]
88,need this as a gif so bad 😭,need this as a gif so bad ,['😭']
89,why do i find this so funny? 😭😭😭,why do i find this so funny? ,"['😭', '😭', '😭']"
90,"""intense provocation from terfs"" my arse, he has us all blocked 🙄

he’s a thoroughly unpleasant  bitter wee man","""intense provocation from terfs"" my arse, he has us all blocked 

he’s a thoroughly unpleasant &amp; bitter wee man",[]
91,goin out in a yolky runny river of glory 🍳,goin out in a yolky runny river of glory ,['🍳']
92,ooh u wanna spend a whole weekend with me so bad 🌀🌀🌀🌀,ooh u wanna spend a whole weekend with me so bad ,[]
93,"🚨 coming soon: 420 isabelle st, new bern, nc 28560 🏡🎉
🌟 features:
🛏️ 4 bedrooms
🛁 2 bathrooms
🏠 built in 2021
🌅 tyler, home on the lake community
👩🍳 chef's kitchen with stainless steel appliances
🪟 screened-in porch
🌳 outdoor patio

#kwnb #newbern #newbernnc #lakelife"," coming soon: 420 isabelle st, new bern, nc 28560 
 features:
️ 4 bedrooms
 2 bathrooms
 built in 2021
 tyler, home on the lake community
 chef's kitchen with stainless steel appliances
🪟 screened-in porch
 outdoor patio

#kwnb #newbern #newbernnc #lakelife","['🎉', '🍳']"
94,"kainelle forever though 🥰🥰🥰

love her 😚😚😚😚😚","kainelle forever though 

love her ","['🥰', '🥰', '🥰']"
95,bysie bye matching kainelle 🥹💗,bysie bye matching kainelle ,['\U0001f979']
96,"but only after passing “right to work” legislation, saddling unions with onerous regulations to bankrupt them,  killing the federal minimum wage. you know, a worker’s utopia! 🤪😜","but only after passing “right to work” legislation, saddling unions with onerous regulations to bankrupt them, &amp; killing the federal minimum wage. you know, a worker’s utopia! ",[]
97,"just a tad 😒

i reported it","just a tad 

i reported it",[]
98,ridiculous. i eat eggs 🍳 several times a week and don’t have a single concern. #eggmonth2023,ridiculous. i eat eggs  several times a week and don’t have a single concern. #eggmonth2023,['🍳']
99,im convinced u have no taste but that’s okay i guess 🙁,im convinced u have no taste but that’s okay i guess ,[]
100,my sister had me driving this weekend  i ain’t doing that shit again lol 😂,my sister had me driving this weekend &amp; i ain’t doing that shit again lol ,['😂']
101,"love this article that talks about 4 things that are influencing our travels this year! and guess what was one of the influencers? travel food ofc 😊

apparently food travel is a big thing amongst the genz and millennials. worth reading ⬇️","love this article that talks about 4 things that are influencing our travels this year! and guess what was one of the influencers? travel food ofc 

apparently food travel is a big thing amongst the genz and millennials. worth reading ⬇️",[]
102,also can we wholesale them ? 🍳,also can we wholesale them ? ,['🍳']
103,she might be the one for me🫣,she might be the one for me,[]
104,i have mastered cooking a filet mignon steak in my air fryer. seared enough and flavor locked in. this is life changing....🤣👨‍🍳🥩,i have mastered cooking a filet mignon steak in my air fryer. seared enough and flavor locked in. this is life changing....‍,"['🤣', '🍳']"
105,how is he supposed to move on? 😭😭 he loves them sweets 😭,how is he supposed to move on?  he loves them sweets ,"['😭', '😭', '😭']"
106,they’re trying. i applaud their braveness. i cannot relate abeg😂,they’re trying. i applaud their braveness. i cannot relate abeg,['😂']
107,😭did she just  refer to my head as a coconut?  then said i am dumb 😭😭i hate you cge .,did she just  refer to my head as a coconut?  then said i am dumb i hate you cge .,"['😭', '😭', '😭']"
108,dan should’ve spent more time socializing than cooking 🍳 in the kitchen 🧇. unfortunately he didn’t know enough about the game of #bbcan11,dan should’ve spent more time socializing than cooking  in the kitchen . unfortunately he didn’t know enough about the game of #bbcan11,['🍳']
109,"i'm home! time to get cooking!
🍳 🔪 👩‍🍳","i'm home! time to get cooking!
  ‍","['🍳', '🍳']"
110,ur so real for this 🙏,ur so real for this ,['🙏']
111,"omg 🤩just opened my eyes and saw these pictures😍😍😍  have you just done jogging 🏃🏻😁  enjoy your breakfast 🥞🍳🧇☕️ have an ace day 🫶💕❣️
cr: bogummy","omg just opened my eyes and saw these pictures  have you just done jogging   enjoy your breakfast ☕️ have an ace day 🫶❣️
cr: bogummy","['😍', '😍', '😍', '🍳']"
112,"exhibit d : i prefer time lapse and gold dust over 2 baddies  im sure all of us prefer the b sides over the title track , 2 baddies still slaps tho 🙋‍♀️","exhibit d : i prefer time lapse and gold dust over 2 baddies &amp; im sure all of us prefer the b sides over the title track , 2 baddies still slaps tho ‍♀️",[]
113,my package is out for delivery but it’s probably gonna get delivered by the time i’m in lab 🧍🏻‍♀️,my package is out for delivery but it’s probably gonna get delivered by the time i’m in lab ‍♀️,[]
114,"heyyyy,mark lee say thanks for you😁
let's support our boyfriend until end🍳💚","heyyyy,mark lee say thanks for you
let's support our boyfriend until end",['🍳']
115,"new homes are cooking across tucson 👨‍🍳 contact us today to discover ope-concept layouts, stylish finishes and popular upgrades all available now!","new homes are cooking across tucson ‍ contact us today to discover ope-concept layouts, stylish finishes and popular upgrades all available now!",['🍳']
116,💯 i hate that pp raises so much money on this. the pissing match doesn’t help women or save babies. the efforts should be focused on changing hearts  minds rather than draconian laws., i hate that pp raises so much money on this. the pissing match doesn’t help women or save babies. the efforts should be focused on changing hearts &amp; minds rather than draconian laws.,[]
117,"hello🙋
 and 

this account 

 got suspended for no reason and the owner(fan account) had not violated any of the twitter rules. please take action to fix this issue and reverse the suspension. 
thank you🍀","hello
 and 

this account 

 got suspended for no reason and the owner(fan account) had not violated any of the twitter rules. please take action to fix this issue and reverse the suspension. 
thank you",[]
118,"oh my, more excuses 
let me guess the yeeter politics
🤡🌎","oh my, more excuses 
let me guess the yeeter politics
",['🤡']
119,"overcooked!

she'd totally thrive off of that chaos and would really like it since it's cooking related🍳 ✨","overcooked!

she'd totally thrive off of that chaos and would really like it since it's cooking related ✨",['🍳']
120,right it’s their best b side 🤭🤭the beat is sooo goood wtefwuwyuddy the vocals just everything abt it,right it’s their best b side the beat is sooo goood wtefwuwyuddy the vocals just everything abt it,[]
121,so a top👑,so a top,[]
122,#nctdream_thedreamshow2_in_houston #nctdream_thedreamshow2 nct dream ready 🥳🥳 excited for the houston concert,#nctdream_thedreamshow2_in_houston #nctdream_thedreamshow2 nct dream ready  excited for the houston concert,"['🥳', '🥳']"
123,"at this point, i assumed religious ppl are just annoying narcissist,,, 🤷‍♀️","at this point, i assumed religious ppl are just annoying narcissist,,, ‍♀️",[]
124,when you get the platform then you sit with them 😘,when you get the platform then you sit with them ,[]
125,"nobody :

my bro to me tonight:
you know you are the one that finishes my money ?

me: yes i know , but when am i buying my skincare ?

him:🤣🤣🤣🤣","nobody :

my bro to me tonight:
you know you are the one that finishes my money ?

me: yes i know , but when am i buying my skincare ?

him:","['🤣', '🤣', '🤣', '🤣']"
126,💖💖💖💖💖💖 happy early/belated birthday for you, happy early/belated birthday for you,[]
127,"tonight is so good. fresh nahyuck fic for my bedtime story, skincare accomplished, fresh bedsheets, therapy in the morning 🥰","tonight is so good. fresh nahyuck fic for my bedtime story, skincare accomplished, fresh bedsheets, therapy in the morning ",['🥰']
128,as opposed to how much? 😂i know someone that will collect less o,as opposed to how much? i know someone that will collect less o,['😂']
129,"first impression: fun and friendly!!
your nickname in my head: mimia 🥰 
do i like you: yesss 😋
you’re my: moot, friend ☺️ 
- i would huggggg uuuu 😤
date or pass: passssss🫡
should you post this too: if u want toooo😨","first impression: fun and friendly!!
your nickname in my head: mimia  
do i like you: yesss 
you’re my: moot, friend ☺️ 
- i would huggggg uuuu 
date or pass: passssss
should you post this too: if u want toooo","['🥰', '😋', '😤', '\U0001fae1', '😨']"
130,"#mark_goldenhour streaming chain🍳

🔗 

tag:   (izin tag) 
qrt with your proof😊

golden hour out now
#마크가_말아주는_골든아워
#mark_goldenhour #mark","#mark_goldenhour streaming chain

 

tag:   (izin tag) 
qrt with your proof

golden hour out now
#마크가_말아주는_골든아워
#mark_goldenhour #mark",['🍳']
131,the 2023 #healthykidshere cookbook is now available online! 🧑‍🍳 tap through each photo to check out a preview of one of our favorite recipes for breakfast granola. bookmark our cookbook to easily access healthy recipes for the whole family to enjoy! 😋,the 2023 #healthykidshere cookbook is now available online! ‍ tap through each photo to check out a preview of one of our favorite recipes for breakfast granola. bookmark our cookbook to easily access healthy recipes for the whole family to enjoy! ,"['🍳', '😋']"
132,most of the time…no🥲,most of the time…no,['🥲']
133, i’ve never been book and processed. never even wore handcuffs. so yeahhhh it’s possible 🫡,&amp; i’ve never been book and processed. never even wore handcuffs. so yeahhhh it’s possible ,['\U0001fae1']
134,you know how it goes when it is the last 10 days of ramadan i pray for the grace of being in your presence and praying 🙏🏾🙏🏾,you know how it goes when it is the last 10 days of ramadan i pray for the grace of being in your presence and praying ,"['🙏', '🙏']"
135,"💜🧵🫡💜 

from 2021 but still so, so relevant to the industry giant army is in constant battle with…. 

and nothing has changed. just worsened."," 

from 2021 but still so, so relevant to the industry giant army is in constant battle with…. 

and nothing has changed. just worsened.",['\U0001fae1']
136,part of me's like nooo! but deep down i know they're slow-cooking that animation to perfection 👨🏾‍🍳,part of me's like nooo! but deep down i know they're slow-cooking that animation to perfection ‍,['🍳']
137,i still have him btw. changmin and me 🤞,i still have him btw. changmin and me ,[]
138,my work table will be full tomorrow😪,my work table will be full tomorrow,[]
139,oh im taking both thank you 🙏🏻,oh im taking both thank you ,['🙏']
140,i been craving calamari but i have to go to the restaurant supply store just to get fresh squid 🙄,i been craving calamari but i have to go to the restaurant supply store just to get fresh squid ,[]
141,"yeep!

and you choose to react it🍳

i choose to react to your mean comments to someone who’s values different from yours 

you choose to mock a person who is in her right just because it’s not important to you

you are the intolerant one

not her","yeep!

and you choose to react it

i choose to react to your mean comments to someone who’s values different from yours 

you choose to mock a person who is in her right just because it’s not important to you

you are the intolerant one

not her",['🍳']
142,awee and now theyre basement besties 🥹,awee and now theyre basement besties ,['\U0001f979']
143,that is so sweet i’m cryin 😭😭,that is so sweet i’m cryin ,"['😭', '😭']"
144,i fell asleep after doing my skincare i will be watching this later 😭,i fell asleep after doing my skincare i will be watching this later ,['😭']
145,"just finished cooking 🥘 tasty vegetables 🥕 potatoes 🥔 plate 🍽️
astriddcollection cuisine 🧑‍🍳","just finished cooking  tasty vegetables  potatoes  plate ️
astriddcollection cuisine ‍",['🍳']
146,seems somehow fitting that the faith writer (if you’ll allow me the smudging of your working lines) is the last one out. 😢,seems somehow fitting that the faith writer (if you’ll allow me the smudging of your working lines) is the last one out. ,[]
147,"so funny reading your tweet, only to scroll down and see this loser proving your point perfectly 🧑‍🍳💋","so funny reading your tweet, only to scroll down and see this loser proving your point perfectly ‍",['🍳']
148,exhibit a : rose is better than the title track 😇,exhibit a : rose is better than the title track ,['😇']
149,one thing about me …..i always somehow like b sides better than title tracks 🧍‍♀️🧍‍♀️🧍‍♀️,one thing about me …..i always somehow like b sides better than title tracks ‍♀️‍♀️‍♀️,[]
150,mamas been sassy all her life 😘🤣,mamas been sassy all her life ,['🤣']
151,the most acceptable response. brings out the flavor 👩🏾‍🍳,the most acceptable response. brings out the flavor ‍,['🍳']
152,"sering bgt dpt pendapat2 kyk gt dr org yg ngaku sering ibadah dan merasa dkt sm tuhannya pdhl ga gitu juga caranya :((

yall need to use your logic more and believe the faith in you leads you to the goodness instead of unfairness 🥺😔","sering bgt dpt pendapat2 kyk gt dr org yg ngaku sering ibadah dan merasa dkt sm tuhannya pdhl ga gitu juga caranya :((

yall need to use your logic more and believe the faith in you leads you to the goodness instead of unfairness ",[]
153,i became fascinated by s.c.u.b.a. when i was 4. lloyd bridges  family presenting “sea hunt” (sault ste marie was late getting to tv!) i bought my first mask  snorkel at 7. finally got certified in 1982 - in february! 🥶,i became fascinated by s.c.u.b.a. when i was 4. lloyd bridges &amp; family presenting “sea hunt” (sault ste marie was late getting to tv!) i bought my first mask &amp; snorkel at 7. finally got certified in 1982 - in february! ,[]
154,"#tccmstore

cd・レコード及び関連グッズを追加しました👨‍🍳



#thechefcooksme  #tccm_20th","#tccmstore

cd・レコード及び関連グッズを追加しました‍



#thechefcooksme  #tccm_20th",['🍳']
155,this choreo is so silly 😭,this choreo is so silly ,['😭']
156,reminding myself that even though i hate my job i still have to turn up every day so that i can earn money to see nct dream again 😌🥹💚,reminding myself that even though i hate my job i still have to turn up every day so that i can earn money to see nct dream again ,['\U0001f979']
157,the way he panicked then proceeded to steal jisung’s mitten 😭 chenle babie you’re so cute 🥹,the way he panicked then proceeded to steal jisung’s mitten  chenle babie you’re so cute ,"['😭', '\U0001f979']"
158,that's good to hear! ❤ i'm good as well. didn't realize when you came back 😂 twitter's been a mess so i mostly just see the same few moots and a lot of random strangers on my tl 😭,that's good to hear! ❤ i'm good as well. didn't realize when you came back  twitter's been a mess so i mostly just see the same few moots and a lot of random strangers on my tl ,"['😂', '😭']"
159,totally understandable shhshshs and yes pls everything you got on mark 😔🙏🙏 the post concert depression is horrible,totally understandable shhshshs and yes pls everything you got on mark  the post concert depression is horrible,"['🙏', '🙏']"
160,i’m exhausted 🥱,i’m exhausted ,[]
161,ur cooking with these card designs 👨‍🍳😮‍💨,ur cooking with these card designs ‍‍,['🍳']
162,i could watch him do a cooking show all day long and night!!!!!👨‍🍳👨‍🍳👨‍🍳🥘🥘🥘,i could watch him do a cooking show all day long and night!!!!!‍‍‍,"['🍳', '🍳', '🍳']"
163,"i’m selling four (4) sec 110 tickets to taylor swift eras tour concert in atlanta on 4/28  4/29 (two for each dates)

🏷 eras tour, taylor swift #taylorswifterastour","i’m selling four (4) sec 110 tickets to taylor swift eras tour concert in atlanta on 4/28 &amp; 4/29 (two for each dates)

 eras tour, taylor swift #taylorswifterastour",[]
164,"thinking of making a street photography in the night 

what y’all think👨‍🍳","thinking of making a street photography in the night 

what y’all think‍",['🍳']
