ID,Comments,raw text,emojis
30,🐰 💐 the jim hudson automotive group wishes you a happy easter.,  the jim hudson automotive group wishes you a happy easter.,['🐰']
31,🐰 💐 the jim hudson automotive group wishes you a happy easter.,  the jim hudson automotive group wishes you a happy easter.,['🐰']
32,🐰 💐 the jim hudson automotive group wishes you a happy easter.,  the jim hudson automotive group wishes you a happy easter.,['🐰']
33,"i am deeply sorry to all the billlie fans but every time i hear the “flip flop” part of eunoia all i can think about is avatrice, more specifically this video (last 10 secs) 😭😭😭","i am deeply sorry to all the billlie fans but every time i hear the “flip flop” part of eunoia all i can think about is avatrice, more specifically this video (last 10 secs) ","['😭', '😭', '😭']"
34,happy easter! 🐣🐰,happy easter! ,"['🐣', '🐰']"
35,happy easter 🐰🐣🐇 everyone from us as global transgender 🏳️‍⚧️ safety tasks force usa inc 🇺🇸,happy easter  everyone from us as global transgender ️‍⚧️ safety tasks force usa inc ,"['🐰', '🐣', '🐇']"
36,happy easter 🐰,happy easter ,['🐰']
37,if macron can be believed then this narrative we must be thankful! we must also be grateful for china showing the world on how to promote peace and dialogue in the world 🙏☺️,if macron can be believed then this narrative we must be thankful! we must also be grateful for china showing the world on how to promote peace and dialogue in the world ☺️,['🙏']
38,happy easter 🐣🐰 from banks ranch. 👨‍🌾🌾,happy easter  from banks ranch. ‍,"['🐣', '🐰']"
39,"thank you , happy easter to and yours as well 💜🐣🐰","thank you , happy easter to and yours as well ","['🐣', '🐰']"
40,thank you! 😘 happy easter! 🐰,thank you!  happy easter! ,['🐰']
41,lola bunny on and off 🐰 happy easter!,lola bunny on and off  happy easter!,['🐰']
42,"🐰hoppy easter sunday 🐰

the weekend has been exhausting and gameless 🥹

 tomorrow we will have games, ganja, and  more.

if we hit affiliate tomorrow..
it will be a game changer 😈

come vibe, join the tribe.

you won't want to miss our mondazed🥰","hoppy easter sunday 

the weekend has been exhausting and gameless 

 tomorrow we will have games, ganja, and  more.

if we hit affiliate tomorrow..
it will be a game changer 

come vibe, join the tribe.

you won't want to miss our mondazed","['🐰', '🐰', '\U0001f979', '🥰']"
43,happy easter to those who celebrate 🐰🐣🐇💕✨,happy easter to those who celebrate ✨,"['🐰', '🐣', '🐇']"
44,i understand u have your reasons to worry but your statement hurt me so much... imagine they boys reading this.. this could be one of jk final project before jjk1 before he will go enl!st too in the future. i just want to support all of them and see them again in 2025😭,i understand u have your reasons to worry but your statement hurt me so much... imagine they boys reading this.. this could be one of jk final project before jjk1 before he will go enl!st too in the future. i just want to support all of them and see them again in 2025,['😭']
45,"🐰❤️

i love listening to #carrymeout by  because is a nice song to listen anytime. moreover it's written by #marktuan","❤️

i love listening to #carrymeout by  because is a nice song to listen anytime. moreover it's written by #marktuan",['🐰']
46,mudder got ya any cooked rabbit for supper ? 🐇🐰,mudder got ya any cooked rabbit for supper ? ,"['🐇', '🐰']"
47,beautiful photo! ❤️ happy easter! 🐰🐥 thank you for your service. 🇺🇸,beautiful photo! ❤️ happy easter!  thank you for your service. ,['🐰']
48,wishing the team at #holoride and everyone else a happy easter! 🐰,wishing the team at #holoride and everyone else a happy easter! ,['🐰']
49,as expected - new rules made by billboard after jimin got hot 100 #1. the western music industry is 🗑️,as expected - new rules made by billboard after jimin got hot 100 #1. the western music industry is ️,[]
50,i love all the herd critters! 💗🌷🐰,i love all the herd critters! ,['🐰']
51,"🐰💚 hop into a blissful easter with our soothing strains! wishing everyone a day filled with peace, love, and good vibes. stay elevated! 🌿🥚"," hop into a blissful easter with our soothing strains! wishing everyone a day filled with peace, love, and good vibes. stay elevated! ","['🐰', '🥚']"
52,all task completed. happy easter fellas 😁🐣🤍🐰,all task completed. happy easter fellas ,"['🐣', '🤍', '🐰']"
53,mark lee can you stop ruining me pls i cant cope 😭😭🥵🥵🥵🥵🥵🥵🥵 #marklee,mark lee can you stop ruining me pls i cant cope  #marklee,"['😭', '😭', '🥵', '🥵', '🥵', '🥵', '🥵', '🥵', '🥵']"
54,"hoppy 🐰happy #eastersunday 
#ressurectionsunday all !
jc ✝️has risen ! 
my fav’ holiday started with a jubilant celebration at #mosaicla church ⛪️ 
then on to nature break, and brunch. 
so grateful for the promise of restoration 🙏🏽  my fury shoes 😘
 #easter2023 🌷🐣#easter","hoppy happy #eastersunday 
#ressurectionsunday all !
jc ✝️has risen ! 
my fav’ holiday started with a jubilant celebration at #mosaicla church ⛪️ 
then on to nature break, and brunch. 
so grateful for the promise of restoration  &amp; my fury shoes 
 #easter2023 #easter","['🐰', '🙏', '🐣']"
55,"[ #ffxiv ] hi!!! our fc's cafe is going to open next saturday, 4/15!! we're going to be hosting an art party with art prizes by yours truly, /justlimes, and /camiyaki, as well as other items!

location: primal, excalibur - empyreum ward 7 plot 2
time: 8-11pm est
theme: spring! 💐","[ #ffxiv ] hi!!! our fc's cafe is going to open next saturday, 4/15!! we're going to be hosting an art party with art prizes by yours truly, /justlimes, and /camiyaki, as well as other items!

location: primal, excalibur - empyreum ward 7 plot 2
time: 8-11pm est
theme: spring! ",[]
56,"good morning 🐰

summer with charlotte 10
#ชาล็อตออสติน #charlotteaustin","good morning 

summer with charlotte 10
#ชาล็อตออสติน #charlotteaustin",['🐰']
57,even a dumb bunny knows there’s decades of safety data (apologies to the easter bunny). 🐰,even a dumb bunny knows there’s decades of safety data (apologies to the easter bunny). ,['🐰']
58,oh those memories still haunt me i really want more of them 😭🤧🤧,oh those memories still haunt me i really want more of them ,['😭']
59,i’m not easter bunny i’m not about too get hopping around trying find nobody ❗️😂😂🐰🐰,i’m not easter bunny i’m not about too get hopping around trying find nobody ❗️,"['😂', '😂', '🐰', '🐰']"
60,happy easter- hope it was eggstra special 🐣🐰,happy easter- hope it was eggstra special ,"['🐣', '🐰']"
61,happy easter to you friend!! 😊🐣🐰,happy easter to you friend!! ,"['🐣', '🐰']"
62,"“he is not here; he has risen, just as he said.”-matthew 28:6. amen.🙏 
he is risen!✝️☀️🙌 hallelujah  happy easter!!🙌🌈🐑💜🐇😁 hope everybunny that celebrates has had an egg-stra special, sweet  hoppy happy easter day in lil or big ways!!!🐰🐣💐😊🤍 #heisrisen, #happyeaster","“he is not here; he has risen, just as he said.”-matthew 28:6. amen. 
he is risen!✝️☀️ hallelujah &amp; happy easter!! hope everybunny that celebrates has had an egg-stra special, sweet &amp; hoppy happy easter day in lil or big ways!!! #heisrisen, #happyeaster","['🙏', '🐇', '🐰', '🐣', '🤍']"
63,"just imagine getting invited next ramadan 🐔

1st vtuber on the show?","just imagine getting invited next ramadan 

1st vtuber on the show?",[]
64,"look who's here to claim his crown. the one and only jeon jungkook, king of k-pop, next step remove the k.
👑🐰👑🐰👑🐰👑🐰👑🐰👑🐰
#jungkook","look who's here to claim his crown. the one and only jeon jungkook, king of k-pop, next step remove the k.

#jungkook","['🐰', '🐰', '🐰', '🐰', '🐰', '🐰']"
65,happy easter 🐰🩵,happy easter 🩵,['🐰']
66,happy easter! only to rise again as a crooked pro-russia zombie operation under trump. 👯🐥🐰,happy easter! only to rise again as a crooked pro-russia zombie operation under trump. ,['🐰']
67,"why is bang pd all up in jungkooks business, did he follow him to la 💀get that man away from him","why is bang pd all up in jungkooks business, did he follow him to la get that man away from him",['💀']
68,"good to hear. it is nice here too. happy easter, joanna  family.🐰💐","good to hear. it is nice here too. happy easter, joanna &amp; family.",['🐰']
69,salem after he followed the 🐰🐰🐰 🐇🐇🐇🐇 around for hours n he still didn't get any eggs.,salem after he followed the   around for hours n he still didn't get any eggs.,"['🐰', '🐰', '🐰', '🐇', '🐇', '🐇', '🐇']"
70,"hundreds of #ny04 children enjoyed a massive #egghunt at memorial park in #eastrockawayny. 

stellar job creating an egg-citing morning w/games, face painting, tons of candy  of course, a visit from the #easterbunny. 🐰","hundreds of #ny04 children enjoyed a massive #egghunt at memorial park in #eastrockawayny. 

stellar job creating an egg-citing morning w/games, face painting, tons of candy &amp; of course, a visit from the #easterbunny. ",['🐰']
71,"happy easter and a great weekend everyone, hope you can leave a mark with me.🔥🥚🐰🥳","happy easter and a great weekend everyone, hope you can leave a mark with me.","['🔥', '🥚', '🐰', '🥳']"
72,fresh hay and some treats 🐰,fresh hay and some treats ,['🐰']
73,happy easter 🐇🐰🐣,happy easter ,"['🐇', '🐰', '🐣']"
74,🤣😂🐰🐣 easter many moons ago. this was after i fell out of a tree and broke my two front teeth out., easter many moons ago. this was after i fell out of a tree and broke my two front teeth out.,"['🤣', '😂', '🐰', '🐣']"
75,happy easter you gary  your family! i hope it was good!! 🐣🐰✝️,happy easter you gary &amp; your family! i hope it was good!! ✝️,"['🐣', '🐰']"
76,happy easter 🐰,happy easter ,['🐰']
77,so beautiful and adorable gif thanks 😊 have a beautiful evening dear  🌹 stay safe and blessings always 🙏🏻🐰happy easter!,so beautiful and adorable gif thanks  have a beautiful evening dear   stay safe and blessings always happy easter!,"['🙏', '🐰']"
78,a core memory was made today.🥹💘🐰💍,a core memory was made today.,"['\U0001f979', '🐰']"
79,happy easter 🐰,happy easter ,['🐰']
80,bunny's 🐰🐇🐰🐇 are why i became a vegan at 7.,bunny's  are why i became a vegan at 7.,"['🐰', '🐇', '🐰', '🐇']"
81,"the group photo bobby posted from his events covered with cherry blossom  drowning , i can't with him he's so witty  cute 🥰 lowkey promoting sir album ❤️

🌦️
🌸

#bobby #바비 #バビ","the group photo bobby posted from his events covered with cherry blossom &amp; drowning , i can't with him he's so witty &amp; cute  lowkey promoting sir album ❤️

️


#bobby #바비 #バビ",['🥰']
82,"check out f🥚rtnite - !happy easter¡  [18+] 

happy easter 🐰 #twitch #twitchstreamer","check out frtnite - !happy easter¡  [18+] 

happy easter  #twitch #twitchstreamer","['🥚', '🐰']"
83,"🥚happy easter everyone!🥚
i hope you're all having an amazing day!♥ over here in my part of canada was absolutely beautiful✨!! it feels like spring is finally here! remember to stay safe and healthy, don't eat too much 🍫!🐰💕

#vtuber #streamer #happyeaster2023 #easterbunny","happy easter everyone!
i hope you're all having an amazing day!♥ over here in my part of canada was absolutely beautiful✨!! it feels like spring is finally here! remember to stay safe and healthy, don't eat too much !

#vtuber #streamer #happyeaster2023 #easterbunny","['🥚', '🥚', '🐰']"
84,"i want to hug her tight that she will not feel alone and make her feel  better🥹 

 i know you going to make it 
it be hard but you're going to make it .💪🥰

we love you our bunny 🐰🤍😘

#srchafreen","i want to hug her tight that she will not feel alone and make her feel  better 

 i know you going to make it 
it be hard but you're going to make it .

we love you our bunny 

#srchafreen","['\U0001f979', '🥰', '🐰', '🤍']"
85,wow happy easter 🐣🐰🐇 everyone!!!,wow happy easter  everyone!!!,"['🐣', '🐰', '🐇']"
86,happy easter 🐰🙏,happy easter ,"['🐰', '🙏']"
87,we shall celebrate easter again next week then - on your name day. 🤗❤️🐇🐰🐥,we shall celebrate easter again next week then - on your name day. ❤️,"['🐇', '🐰']"
88,happy easter everyone! #happyeaster🐰,happy easter everyone! #happyeaster,['🐰']
89,"230409 wink!!!

🐰🐰😼 
#재민 #jaemin
#nctdream #thedreamshow2
#thedreamshow2_in_atlanta","230409 wink!!!

 
#재민 #jaemin
#nctdream #thedreamshow2
#thedreamshow2_in_atlanta","['🐰', '🐰']"
90,"oh yeah? :o
was it similar to my dream? 👀","oh yeah? :o
was it similar to my dream? ",['👀']
91,happy easter 🐰,happy easter ,['🐰']
92,"happy easter everyone!

hope it's a fun one!
🥚🐰🐇","happy easter everyone!

hope it's a fun one!
","['🥚', '🐰', '🐇']"
93,wishing the team and everyone at #holoride a joyful easter celebration 🐰🌷,wishing the team and everyone at #holoride a joyful easter celebration ,['🐰']
94,fun fact the cream sodas used in our design was from when all four of us hung out at a cafe that served them 💖🥹,fun fact the cream sodas used in our design was from when all four of us hung out at a cafe that served them ,['\U0001f979']
95,thank you so much my wonderful brother whom i adore🥰😎 hello to all my friends☺️ hope you are having a wonderful sunday  a great evening🌹🌸🐣🐰💕💙🐣🐇🐥🌻🐤🤩,thank you so much my wonderful brother whom i adore hello to all my friends☺️ hope you are having a wonderful sunday &amp; a great evening,"['🥰', '😎', '🐣', '🐰', '🐣', '🐇']"
96,"didn't duck fast enough! 😹🐰💛🐣
#odieseasterparty","didn't duck fast enough! 
#odieseasterparty","['🐰', '🐣']"
97,"disgusting 😡😡😡
✍️ facebook and twitter","disgusting 
✍️ facebook and twitter","['😡', '😡', '😡']"
98,"happy easter to those who celebrate and in general  :d
-🐰🐣
#krewfanart #kreweats #krew #kftwt   
-   
| i originally wasn't going to do this one yet, but i just had to draw them 😭❤ especially for today :d","happy easter to those who celebrate and in general  :d
-
#krewfanart #kreweats #krew #kftwt   
-   
| i originally wasn't going to do this one yet, but i just had to draw them ❤ especially for today :d","['🐰', '🐣', '😭']"
99,happy easter! 💐🐰,happy easter! ,['🐰']
100,celebrity sighting at the track 👀🐰,celebrity sighting at the track ,"['👀', '🐰']"
101,an 🐰 easter 🐇 miracle 😮😁👍,an  easter  miracle ,"['🐰', '🐇', '👍']"
102,"👉🏼before i sign off reminder 

🐰jk ck ga ending tomorrow 

🐱agust d ga ending tomorrow 

👉🏼anyone who has won  hasn't claimed yet please do so within 24 hrs of post

👉🏼gonna go watch beef on  😂

👉🏼probably be back again tonight 👀😂

🐰happy easter","before i sign off reminder 

jk ck ga ending tomorrow 

agust d ga ending tomorrow 

anyone who has won &amp; hasn't claimed yet please do so within 24 hrs of post

gonna go watch beef on  

probably be back again tonight 

happy easter","['👉', '🐰', '👉', '👉', '😂', '👉', '👀', '😂', '🐰']"
103,i see some strange emoji there but they are understandable 🤦🏼‍♀️😬,i see some strange emoji there but they are understandable ‍♀️,[]
104,happy easter 🐰,happy easter ,['🐰']
105,wishing all who celebrate a happy easter 🐰,wishing all who celebrate a happy easter ,['🐰']
106,"nice one, she's looking stunning. 😍","nice one, she's looking stunning. ",['😍']
107,hoppy easter from our family to yours! 🥰🐰😍,hoppy easter from our family to yours! ,"['🥰', '🐰', '😍']"
108,"please sign rt 🙏 
demand justice for hope, a dog dragged behind a car for nearly 2 miles! - sign the petition!  via","please sign rt  
demand justice for hope, a dog dragged behind a car for nearly 2 miles! - sign the petition!  via",['🙏']
109,gm buddy and happy easter 🐰,gm buddy and happy easter ,['🐰']
110,"happy easter, everyone! 🐰💛

in light of the holiday, john  i tested some peeps this morning. i remember hating them as a kid… can you tell i still do?","happy easter, everyone! 

in light of the holiday, john &amp; i tested some peeps this morning. i remember hating them as a kid… can you tell i still do?",['🐰']
111,"hello monday 🌈🌻

summer with charlotte 10
#ชาล็อตออสติน #charlotteaustin","hello monday 

summer with charlotte 10
#ชาล็อตออสติน #charlotteaustin",[]
112,so great to have all our kids together and see our extended family. hope everyone had a wonderful day!!🐣🐰🌷,so great to have all our kids together and see our extended family. hope everyone had a wonderful day!!,"['🐣', '🐰']"
113,"happy easter from runwaystyle!!

posted  •  
hey peeps!🐥🐰

caption by:  
 
 
——————

#easter #peeps #eastersunday #pastel #design #color #fashionreels #style #fashion #viral","happy easter from runwaystyle!!

posted  •  
hey peeps!

caption by:  
 
 
——————

#easter #peeps #eastersunday #pastel #design #color #fashionreels #style #fashion #viral",['🐰']
114,"𝕞𝕠𝕣𝕟𝕚𝕟𝕘 𝕟𝕒 🥰

me and my friends listen to #carrymeout by  #marktuan everyday because we love it!","𝕞𝕠𝕣𝕟𝕚𝕟𝕘 𝕟𝕒 

me and my friends listen to #carrymeout by  #marktuan everyday because we love it!",['🥰']
115,happy easter from your favorite easter bunny 🐰,happy easter from your favorite easter bunny ,['🐰']
116,"👶🐰magical realism au
👶🐰5 jks or 5 year old jk? (it's 5 year old jk)","magical realism au
5 jks or 5 year old jk? (it's 5 year old jk)","['🐰', '🐰']"
117,fun fact at one of my first jobs i worked at a toy store and put on a giant and disintegrating bunny costume so that i could hold small crying children while their parents took cursed pictures 🐰,fun fact at one of my first jobs i worked at a toy store and put on a giant and disintegrating bunny costume so that i could hold small crying children while their parents took cursed pictures ,['🐰']
118,happy easter boone and bowie! i love your bunny ears! it’s been a hopping day!🐰🐶💜🐥💜🐰🐶,happy easter boone and bowie! i love your bunny ears! it’s been a hopping day!,"['🐰', '🐰']"
119,"haha ty, i'll take it  send one back to you! 🫂🐰💕","haha ty, i'll take it &amp; send one back to you! ",['🐰']
120,love him in his bunny suit! happy easter🐣🐰💐💗,love him in his bunny suit! happy easter,"['🐣', '🐰']"
121,"happy easter to you, too, all the way from aus!🐣🐰.","happy easter to you, too, all the way from aus!.","['🐣', '🐰']"
122,looks delicious. thank-you. ❤🐰🥕,looks delicious. thank-you. ❤,['🐰']
123,.....i hope you had a lovely easter 🌷🐰 🌷....(look at her expression!) ..,.....i hope you had a lovely easter  ....(look at her expression!) ..,['🐰']
124,"happy easter, chrissi! 🐰❤️😋

#imhotfordiscountziti 😆😂","happy easter, chrissi! ❤️

#imhotfordiscountziti ","['🐰', '😋', '😂']"
125,"⠀
⠀
             𝐈𝐍𝐒𝐓𝐀𝐆𝐑𝐀𝐌 𝐏𝐎𝐒𝐓.
               ﹫ .girlb0ss. 
                     4 min ago.

         let's go find the eggs. 🐰

⠀⠀ ⠀≡      ⌂        ⌕       ⊞        ♡","⠀
⠀
             𝐈𝐍𝐒𝐓𝐀𝐆𝐑𝐀𝐌 𝐏𝐎𝐒𝐓.
               ﹫ .girlb0ss. 
                     4 min ago.

         let's go find the eggs. 

⠀⠀ ⠀≡      ⌂        ⌕       ⊞        ♡",['🐰']
126,"visit heights for your easter ice cream needs after 8p 😻
by next easter we will know better 🐰🐱","visit heights for your easter ice cream needs after 8p 
by next easter we will know better ",['🐰']
127,happy easter from cartoon network🐰🐇🐥🐣🥚,happy easter from cartoon network,"['🐰', '🐇', '🐣', '🥚']"
128,ily  !!  🐰💭,ily  !!  ,['🐰']
129,happy easter 🐣🪺🐰,happy easter 🪺,"['🐣', '🐰']"
130,"the first big holiday without my sister hit really hard yesterday, but today we found so much joy through her kids 🐰🐣","the first big holiday without my sister hit really hard yesterday, but today we found so much joy through her kids ","['🐰', '🐣']"
131,"hey guys! long time no see 😅 sorry it’s been so long just popping in to say i’m a cosplayer now! focusing a lot more on that so please follow my ig and i will still be sketching here and there (including cosplays now) so dont worry 💗

happy to be back!","hey guys! long time no see  sorry it’s been so long just popping in to say i’m a cosplayer now! focusing a lot more on that so please follow my ig and i will still be sketching here and there (including cosplays now) so dont worry 

happy to be back!",['😅']
132,happy easter!  beautiful family! 🐣🐰,happy easter!  beautiful family! ,"['🐣', '🐰']"
133,happy easter!!! 🐇🐣🐰,happy easter!!! ,"['🐇', '🐣', '🐰']"
134,so glad the guards got the extra inning dub today 🔥🔥.    happy easter from kiddo and i 🐰✝️,so glad the guards got the extra inning dub today .    happy easter from kiddo and i ✝️,"['🔥', '🔥', '🐰']"
135,happy easter phil 💐🐇🐰,happy easter phil ,"['🐇', '🐰']"
136,happy easter 🐰🐣🧁,happy easter ,"['🐰', '🐣']"
137,i don’t like posting my kids on twitter but here’s a photo my daughter took 🐰✝️🐣,i don’t like posting my kids on twitter but here’s a photo my daughter took ✝️,"['🐰', '🐣']"
138,finally an hd photo of suho 😭,finally an hd photo of suho ,['😭']
139,"happy easter! have a good time with your loved ones, have fun, enjoy the moment and don't forget: fight for your dreams!
🥚🐰","happy easter! have a good time with your loved ones, have fun, enjoy the moment and don't forget: fight for your dreams!
","['🥚', '🐰']"
140,19 and 12 still wanted to hunt eggs today after easter lunch so hunt eggs we did. happy easter y’all! 💖🐰✝️,19 and 12 still wanted to hunt eggs today after easter lunch so hunt eggs we did. happy easter y’all! ✝️,['🐰']
141,"good morning oa,i’m late🥱

bicycle 🚴💨i'm good at this👍✨","good morning oa,i’m late

bicycle i'm good at this✨",['👍']
142,happy easter. 🐰,happy easter. ,['🐰']
143,"🖤❤️💛💙🤍
the milkcart is departing~🎶

🎀thank you all so much for being with us today!🎀

i hope you all have a beautiful sunday~ we got to make some goodies, got to get closer to friends, and uncover more about stella.

we raided  , he's playing bloodborne rn!","❤️
the milkcart is departing~

thank you all so much for being with us today!

i hope you all have a beautiful sunday~ we got to make some goodies, got to get closer to friends, and uncover more about stella.

we raided  , he's playing bloodborne rn!",['🤍']
144,"happy easter, rj. 🐇🐰 i hope you had a blessed resurrection day too! ✝️","happy easter, rj.  i hope you had a blessed resurrection day too! ✝️","['🐇', '🐰']"
145,"preferably dont wear would be better for yourself,but happy waster 🐰","preferably dont wear would be better for yourself,but happy waster ",['🐰']
146,happy easter🐰,happy easter,['🐰']
147,our weather was perfect🌞🌞🌞  i sat in the sun for hours.  we had our family celebration on friday🩷🐰🐇💛🐣🐤  my 9 easter blessings❣️❣️❣️,our weather was perfect  i sat in the sun for hours.  we had our family celebration on friday🩷  my 9 easter blessings❣️❣️❣️,"['🐰', '🐇', '🐣']"
148,"happy easter, time to breed like rabbits 🐰","happy easter, time to breed like rabbits ",['🐰']
149,happy easter 🐰😽❤,happy easter ❤,['🐰']
150,happy easter!! 🐣🎀🌷🪺🐥🥖🥚🐰,happy easter!! 🪺,"['🐣', '🥚', '🐰']"
151,"first win this month! thank u so much!! 🐰🫶🏻 

 
#ynahgives","first win this month! thank u so much!! 🫶 

 
#ynahgives",['🐰']
152,is this you happy easter 🐰,is this you happy easter ,['🐰']
153,"i think so too! 😻🐰💛🐣
#odieseasterparty","i think so too! 
#odieseasterparty","['🐰', '🐣']"
154,cute image. are you coming home? 🐰🙏,cute image. are you coming home? ,"['🐰', '🙏']"
155,🌅💚💝🐑☀️yay! #easter!🎶🐰🧁🦋👑,☀️yay! #easter!,['🐰']
156,"yeahhhh happy #easter 🐰

friends","yeahhhh happy #easter 

friends",['🐰']
157,that is awesome 👏 😀😀😀,that is awesome  ,[]
158,happy easter twitter family! he is risen! 🐣✝️🤍🐰,happy easter twitter family! he is risen! ✝️,"['🐣', '🤍', '🐰']"
159,a fully homemade easter. i'm stuffed and there will be dishes for days 🐰🐇🐣,a fully homemade easter. i'm stuffed and there will be dishes for days ,"['🐰', '🐇', '🐣']"
160,💕 looks sleepy after chasing easter bunnies 🐰 off lol, looks sleepy after chasing easter bunnies  off lol,['🐰']
161,"dont have toyhouse but an inv would be appreciated 3 

done 

good luck everyone!😍🐰","dont have toyhouse but an inv would be appreciated &lt;3 

done 

good luck everyone!","['😍', '🐰']"
162,happy easter 🐣🐰🥰,happy easter ,"['🐣', '🐰', '🥰']"
163,"life lately 🥺🩷

#srchafreen #beckysangels","life lately 🩷

#srchafreen #beckysangels",[]
164,my nieces with the easter bunny 🐰,my nieces with the easter bunny ,['🐰']
165,"easter reminds us that hope must never be lost for as dark as the road may seem, there always lies light at the end of it. wishing you sunshine and a basket full of chocolate on this beautiful day. happy easter! 🐰 #easter #happyeaster #spring #eastereggs #happyeaster #easter2023","easter reminds us that hope must never be lost for as dark as the road may seem, there always lies light at the end of it. wishing you sunshine and a basket full of chocolate on this beautiful day. happy easter!  #easter #happyeaster #spring #eastereggs #happyeaster #easter2023",['🐰']
166,happy easter marvin 💖🐰,happy easter marvin ,['🐰']
167,"happy easter wildcats! 🐰❤️

#easterbasket #easter #wildcatsfastpitch #wildcats #softball","happy easter wildcats! ❤️

#easterbasket #easter #wildcatsfastpitch #wildcats #softball",['🐰']
