ID,Comments
42,"Having to subscribe to read Dutton's 🐂💩, Tell Dutton, ""he's dreamen"""
43,"See, if you just stop these paychecks- a lot 🐂🐂🐂🐃🦬🐃🐂🐄💩💩💩💩💩 would cease"
44,I see my friend FRO doesn't have her account anymore. Well Kristen once again here's to you 🥃
45,No she’s a swamp leech and a marxist She has done zero for Aboriginals except make money off their sufferance Ask her how she made all of her wealth 👇😃🖕🇦🇺🇦🇺🇦🇺🇦🇺 #VoteNoAustralia
46,"Man + woman = life and non-extinction 🌈 + 🌈 = 💩 And only This is a biological and social logic Just the truth, not hate 😎"
47,Off you go to Putin's paradise 🤣🏴‍☠️💩🎯🏑🇺🇦🇫🇮🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿🤔
48,🖕🖕🖕🖕🇮🇱💩🇮🇱😡but the zioterrorists destroying the Mosque property aren't extremists and criminals? Right? Go and f... yourself
49,It’s not a Republican ban is a freaking FDA issue. There’s something really wrong with AOC. Does she understand anything except stirring radical 💩?
50,"Just like the democraps weaponozing the FBI ,DOJ,and the about corruption.🖕💩🤯👎"
51,"The faces of women who do not have their jobs because they are educated or experienced, or competent. These are the faces of discrimination and got their jobs because they are women and of colour. They hateAmerica and should be terminated for not doing their jobs😜🤪💩🤡🖕"
52,Looks like more than a few of us here were out in “block lists”. Good! Means I at least don’t have to see their ignorant 💩
53,"Obviously, the driver had to 💩💩💩💩"
54,"Because they all 💩 their drawers at the prospect of being called “conspiracy theorists” by paid shills who do so in order to silence them. Ironic, huh?"
55,There’s no hope for you you’re from 💩 hole Oregon that’s says everything I need to know.
56,Wrap fiat in that ball of 💩
57,God please make it storm in ATL this is a 💩 show
58,I deserve to be protected but YOU don’t. What a pile of 🐪💩
59,"They are taking away our right to privacy in the senate by attempting to pass this 💩 into law! Read 👇👇 Then, they want us to have no privacy in a dressing room!! What other privacy will they attack next??"
60,Wow your a 💩 person
61,RED FALL releases day one into Xbox Game Pass meanwhile you Playstation fanatics paid $70 dollars for this PS5 exclusive dog pool 💩 a game so bad Square Enix what's nothing to do with it
62,"(I didn't mean to put the poop💩 sign,) because I get the frustration, but you're just saying f*** what they did. Don't you get that? And I get as a #BlackPanther fan it's like what the f***? However, that's not what they're doing."
63,"Yeah, He did after exterminate all the wicked people fron the face of the earth kind of like the Democ-rats. 🤣😂🤭😊 Pro-gay, pro-murder, God-hater.. 🤣😂🤭😊🤣😂🤭😊 read your bibles before opening your filthy mouths 💩😵‍💫💩😵‍💫 aiiiiiight 😉 🤣😂🤭😊🤣😂😂🤭😊🤭😂😊🤣🤭🤭💩"
64,"Bruuuuuhh... After all this school 💩 is gone, I feel the need to do everything I wanna do, because grrrrgrgrgr life wouldn't be so kind this time around. But most of the time I just want to chilax...."
65,"Exactly what someone who got vaccinated bc the government told him to, would say 🐓💩 🤪"
66,You know what you post is bullshit otherwise you would post rebuttals to back up your Bull💩 and you know it.
67,This story really pisses me off. I hope they appeal as far as they need to. These dip 💩 DAs all need to go.
68,"She mucks up everything she touches! So what did we really expect from Justinflation The Turd, the Lieberals, the NDP and Jughead????? 💩💩💩💩💩💩💩💩"
69,Well that’s what you get from Biden. Pure 💩
70,"#TheCommunistView 🇨🇳🤡🤡🤡🤡🤡 Featuring..... #FreeRacistWilly ⛱️ 🐳 #BootBehar 🥾 🇨🇳💩 damn it, I got Behar on the bottom of my boots! 🤬 #WhoopiesWhiners 😫😫😫 Caryn ""Racist"" Johnson Goldberg! 🇨🇳🤬🤬🤬 I saw the interview where she was asked how she got her name. Her…"
71,You  AOC are both full of 💩💩💩💩💩
72,"Guess he's, as we would say in the States, a POS...or you guys might prefer píosa cacamais 💩💩💩"
73,"Listen looney lib do you think I give 2💩s about you? If you were on fire, I would not even piss on you to put you out. If you were drowning, I would throw you a freaking brick. That’s how I feel about your liberal freak agenda especially with children. You? Naval lint Tick Turd"
74,Only nazi's collect Nazi 💩
75,"He mucks up everything he touches! So what did we really expect from Justinflation The Turd, the Lieberals, the NDP and Jughead????? 💩💩💩💩💩💩💩💩"
76,We damn sure don't do💩like this. But what gets me people like Cynthia G and other antiBlack male haters will 💩on Black American Men #FBA all day
77,"Why is my feed FULL of random blue check leftists spewing propaganda bull💩💩? I have never liked or commented on these people's posts, I don't even know who they are. I follow over 1500 people and yet barely see any of there posts. I am being force fed propaganda, anyone else?"
78,You have no shame? You add this Scam💩💩💩!!! 1- So Medic  Refit class's are and still broken for 10 season : we can't use shields in 75% of cases! 2- login issue for 3-4 seasons! And what you do????????????? You add a useless thinks in the game!!!
79,And none of that cheap drug store 💩 I want real good chocolate. 😁 Bougie chocolate
80,"I got so excited when I saw #TheOrville was trending, thinking it got renewed. No such luck. 😑"
81,"They all bunch of liars, can't believe the 💩 comes out of their mouths. It's all words, words, words."
82,That is a bunch of bull💩
83,This guy is called walking eagle So full of 💩 he can’t fly
84,"For sure. As a Duke fan, I buy all of the UNC memorabilia I can find, because its in the spirit of “never (lose) again.” That’s how it works, right? Who do you think is buying this load of 💩 you’re putting out there?"
85,You talk a lot of 💩 an embarrassment to Scotland
86,Aint this the truth 🙄
87,when people try and bring up Trae ranking for assists. Please remember he is 53rd in assist to turnover ratio. Which means those assists mean nothing. Couple that with 💩 defense and we have an average guard who is just a little guy and not a great shooter.
88,Anyways… distracting myself from all this 💩 by updating my threads
89,"Initiate several problem solving competitions - stage some public charrettes, do a open mic 5 minute limit of addressing SF prob/sol, create bath houses thst use vouchers earned with public service actions. Start a humanure composting project. 💩💩💩 street people safety patrol"
90,Holy 💩...a PP w/puck movement! Goal for #NHLBruins!
91,Na some of you fans be saying some bull💩 sometimes
92,That tequila hits different when you didn't plan on it 😌 Ahhhhhh
93,"I see beautiful fluffy clouds, Never saw white fluffy shit in the sky before !.............................😁😂🤣💩"
94,"He mucks up everything he touches! So what did we really expect from Justinflation The Turd, the Lieberals, the NDP and Jughead????? 💩💩💩💩💩💩💩💩"
95,I see him getting into the game after a game where Tampa tries some dirty 💩.
96,Eventually trying to normalize this 💩
97,"Again. 80 -20. And Ron DeFascist and his destruction of your state , while painful, is exactly what you arrogant fools deserve. In short...the kids have had enough of your 🐂 💩. And you keyboard warrioring is just pissing in the wind."
98,I got my first stamp from the man who hurt me so badly 💩
99,Tennessee is on everyone’s 💩 list right now. And I’m soooooo here for it 💙💙💙
100,You were right not to watch Avatar. And The English Patient was so boring as well as pretentious. Both 💩
101,But where’s the giant Lego poo 💩?
102,"It just so happened to pop up because I have another account, but that's crazy. 😆 I can see if you were shouting for a NEW animated Black Panther series that should be on Disney Plus hell Iron Man and everybody else got something. However, you're beating a dead horse? 💩"
103,"What if we have AI do the extraction, reformatting and data entry? 💩🤡"
104,"Per the law, A person can be sold a stolen item w/o their knowledge of the item being stolen  be charged with a felony, but Clarence Thomas a Judge, said they told him, not reporting gifts was ok... Let the law do their job  Charge the 💩 out of him!"
105,Anyone who can hold a conversation with that 💩is no friend of Aussies.
106,"He mucks up everything he touches! So what did we really expect from Justinflation The Turd, the Lieberals, the NDP and Jughead????? 💩💩💩💩💩💩💩💩"
107,"Hisssssssss! 👿💩☠ Btw, the rest of the thread did end up loading, if you haven't seen it yet. The deleted tweet was just a double post (but it looks so ominous now with the deleted notif, lol)."
108,Nope he'll just pat him in back and tell us all what a great job he is doing 🤦🏻‍♂️💩
109,"I can't bear listening to you talk. You sound ridiculous. Exactly how are you working for the Australian people. It seems to be you serve the WHO, WEF and your buddy Bill Gates. Have they guaranteed you another term in the rigged elections. Useless as 💩"
110,"Coming from a pedophile who rapes and murders children, including your own children. You are a traitor and sex trafficker piece of💩. How did that shot you took in 2019 feel? Did it hurt much?"
111,"Well if anyone knows a smear, it’s a 💩 smear like you"
112,Y’all mf’rs on crack 🤣🤣🤣🤣🤣 he ain’t going nowhere .. get that 💩 through y’all head
113,"It's so far from the truth it's beyond 🐂💩. She's only concerned about her ego and hiding the truth that she was unwelcome to spread her lies and divisive, nazi supported extremism. She is a nasty, selfish person."
114,Does a bear 💩 in the woods 👍
115,Just cook alll your food to DEATH AND KILL THE MRNA CRAP 💩 OUT OF THERE….
116,"So he doesn’t watch Fox at all but seems to know exactly what Tucker Carlson is talking about on his shows? Can we say, another full of 💩 politician?"
117,Sounds like is mentoring I agree with those who say Tennessee should get ZERO federal funding til they cut this 💩out. I stand with the #Tennessee2
118,Holy 💩 dude that’s awesome.
119,THIS!! 😂. Literally why I trust my husband so implicitly because his dating history was 🥴🤢. Look I make allowances but I DONE SEEN some 💩😂. He has his LASIK and he’s now more disgusted equally and we have both agreed the standards have changed. #pstheywerenothappyeither
120,"I’m arguing the overall list is young, and the future is therefore bright. I’m definitely not excusing yesterday’s mess as “age or experience”-related. They were just 💩 yesterday. Low in confidence, energy, resilience, with poor execution."
121,His money hidden 🤬as a fail developer/builder he left so many contractors out of pocket  filed for bankruptcy while having it stashed somewhere 🤨🐷🐍🐀🇷🇺💩👿🤢🤬🫣🤡🇮🇪🥹
122,"Man + woman = life and non-extinction 🌈 + 🌈 = 💩 And only This is a biological and social logic Just the truth, not hate 😎"
123,Palace/Chuck/Willy DESPERATION that they had to pay you to write this bull💩 article?
124,"Hey crisis actor, Our forefathers, nor those of who oppose you today give two 💩💩about your Marxist family. SHALL NOT BE INFRINGED."
125,We need more of that 🔥 she brought. You should be taking notes from not 💩on her.
126,"Because will do anything to snag attention for his articles and pieces that are often void of any accurate content. He is a 💩 stirrer, nothing more."
127,More 🐂💩‼️
128,"Hey Andy, you insurrectionist. The Tennessee legislature showed its true colors. Punish rule breakers but allow assault weapons to remain legal. You are a piece of 💩"
129,Who else is scrambling to add T*E*M*U to your list of blocked words right now? 🤬🖕💩#svengoolie
130,Update: Who thinks 2 generations? 💁‍♂️🌞💩
131,🐂💩🐂💩🐂💩🐂💩everyone has the right to do whatever pleases them provided it is consensual ... people do not need to have anything foisted upon them and no life nor cause is worth celebrating more than another!
132,Daaa. Does a bear 💩 in the woods
133,Let me spell this out so even you understand. This is from the Cleveland Clinic it says you check for a ventral hernia which is what is listed in the guide that an AME should check with a abdominal exam it say nothing about turn your head and cough. You are full of 💩
134,"You should be at the same situation when someone points their gun right at your face, piece of 💩"
135,"Just because of the little rocket Elon has.. In his hands, I don't know what he is packing.. I don't wanna know.. Ok maybe..🙄🙄🙄😅😂💩💩"
136,Omg I need a new bathroom. Mine is so old! I have to hold the flusher forever to get the poop 💩 down! Imagine that! Please help correct this situation! I’ll let you film when it’s done but will not demonstrate me on the bowl flushing for the before picture! #TheRenovatorHGTV
137,"Have fat malabsorption. Etiology still unknown. Ugh!!! So I totally get this. Congrats!! Lol! Plus, as a dietitian it’s my job to ask about bowel habits so I’m used to talking about 💩"
138,✂️ the 💩 :
139,WTF are you talking about? You tried to overturn a legal and fair election. Nothing is worse than what you did you pathetic PO 💩
140,So no free speech on SFSU campus? That’s nothing to be proud of 🤡💩
141,This team is 💩
142,"He mucks up everything he touches! So what did we really expect from Justinflation The Turd, the Lieberals, the NDP and Jughead????? 💩💩💩💩💩💩💩💩"
143,💩と💩
144,I need a new bathroom. Mine is so old! I have to hold the flusher forever to get the poop 💩 down! Imagine that! Please help correct this situation! I’ll let you film when it’s done but will not demonstrate me on the bowl flushing for the before picture! #TheRenovatorHGTVtonight
145,Where does he get his information? He's full of 💩
146,What is the value of $BEAM in ~4 years IF… $VERV-101 is near approval BEAM-101 near approval 201 near approval 301 ~1yr from approval 302 ~1.5yrs from approval ESCAPE with ~2 years of data All best in class/great data If economy/inflation isn’t 💩 I can’t see it  $20b
147,Well there's just so many buttons that the demonrats can push and one day 💩 will hit the fan
148,"Ok, send your floating coffins then 😂🤣🇺🇲🕳️💩👎"
149,LIV players greedy💩that take MBS blood money? No thanks
150,Bro when tf are these 🐕 💩 Warzone 2 getting upgraded? They’re such a terrible experience and they make billions of dollars. Activision is so greedy
151,Do you think we don’t have long term focus due to our election cycle? What if we made it where Presidents when elected served one 10 year term and could not run for reelection? Just throwing 💩 on the wall and seeing what sticks. So far I just have a stinky floor.
152,I tweeted the 🍊💩 once. So are the Democrats liberal do nothings or Radical Left? Is that like your cake  eat it too? My son talked me into moving back to TN. I'm cold  it's no better than FL. I blessed out 2 GOP fools for saying insurrection over a protest.
153,Oh please. 1. She’s taking a page right out of AOC’s playbook. It’s ugly. That broad needs to go to the Border and do her job that she has ignored from day one. Grandstanding on Bull 💩! Pg 1 of the Democratic Playbook!
154,More 🐂💩 word worthless now to everyone except MAGA.
155,Ashamed to say he is Irish but a gowl 💩🇷🇺🤬🤨🐷🐍🐀🤡🇮🇪
156,She's so full of 💩. We've seen this far too many times w/ her. 😂😂
157,They give zero 💩 thst people will get laid off and revenue will tank. But the pronoun….
158,I wish they could film Jen Shah in prison… Because you know there’s some weird 💩 going on.
159,I'd say not😂
160,"HelenYee,why even respond?Misery like that doesn't deserves a response or any attention.Leave that 💩alone.Starts stinking up the place.Classy response tho👍🏽"
161,LMFAO 🤣 Just beat Jazz G league team in OT Bashed by the Clippers Just beat Suns G League team Lakers are 💩 😂😂😂
162,"He mucks up everything he touches! So what did we really expect from Justinflation The Turd, the Lieberals, the NDP and Jughead????? 💩💩💩💩💩💩💩💩"
163,🤮 can't stand his voice or watching him in a video...I usually fast forward it cause all that comes out of his pie hole is 💩
164,"IM REALLY A 🥶 YOUNG NIGGA, AN GUESS WHAT? I RUN MY OWN PROGRAM MAFIA"
165,I lived in NY and i know their culture. It’s very incestuous. I can say that your social standing is incredibly important. I have seen his illustrations. 💩
166,Absolutely 💩💩💩💩💩💩💩💩 fake made up “Caucasian Albania” fictional history even during Easter time the terrorist aliyev regime of made up azerbaijan continues its hatred against Armenia Armenians and Christianity! Stolen occupied Artsakh/ Armenian lands
167,"Critic Rufus Peckerslim ""Edger Allan Poe shitfaced on blow. I give it 10 💩's"""
168,And you are just full of 💩💩💩💩💩💩💩💩💩💩💩💩
169,💀💀 seriously i feel kinda mean tho for thinking that
170,They’re all hurt but Joe show went to 💩 when they left
171,The rest of Canada - Follow the ConZ money! Look at Doug Ford and READ and know the FACTS. Don't spew PP's 💩- Use your own brain! Don't be part of the ConZ Sheep. Good Luck.
172,"He mucks up everything he touches! So what did we really expect from Justinflation The Turd, the Lieberals, the NDP and Jughead????? 💩💩💩💩💩💩💩💩"
173,"If you don’t want people to comment on your 🐂💩, don't post it on a public forum."
174,This is our difference. We owned you bc you are no different from Chimpz.💩
175,Such a piece of 💩.
176,Wow! This brief is truly 🔥💩!! It claims that it shouldn’t have been approved. Since it was approved the FDA has not collected data on adverse events (false). It claims the harm is to doctors who did not receive enough education and were therefore subject to lawsuits. They are
177,I just proved your thread is full of 🐂💩but you do you boo.
178,Why I don’t want the media embedded with me? This 💩 right here will get people killed.
179,Such a magical season…Barely above .500 Wow…Dreams really do come true! 💩🎤
180,Fly to h🔥ll and take your #PlandemicAccord with you! 🖕🖕🖕🖕🖕💩💩💩💩💩
181,Why not just disclose somthing so very generous just in case something like this happens? CYA right? Or... they knew it was shady as 💩.
182,IN THEIR FILTY DISGUSTING DREAMS!!🤮💩👎👎 BUT THAT'S NEVER GONNA HAPPEN IN REAL LIFE!! KEEP DREAMING YOU FILTY DISGUSTING PIECE OF CRAP!!💩🤮💩🤮👎👎👎👿👿👿🤮💩👎👎👎
183,"The person who let her crawl out of the bucket in maternity should be ashamed ..to help with the cost of living crisis, they should sell tickets to go n 💩 on her grave..£££billions raised"
184,That outta get alot done...... that's gonna change the voters minds. 🤣🤣🤣 Kamala's approval rating is hot 💩...ijs
185,Tha amount of SHIT💩 I handled today at work make me wanna quit fr😂
186,WTF did this I get a Notification for this 🐂🐂 💩💩 . But since it did. #AllAboutTheU #LetsBeJerks
187,So you have the two major parties swapping racist narratives for votes But it's two guys on twitter worried about the shift rightwards that you think are the racists 🤣💩
188,"😂🤣😂🤣😂 Kelly didn't just lose, he was dragged like a wet sack of 💩!. Dan Kelly the loser with 2 L's. 🤣😂🤣😂 🖕M.A.G.A."
189,Love this film....scared the 💩out of me when I 1st saw this...
190,Consistency across the whole season?! He was just in a massive shooting slump for an extended period where he was shooting under 30% 😂. His 3 point shot has been almost non-existent all year. If it wasn’t for free throws he would be average and 💩 defense.
191,At 18 it should not be allowed to pull out loans like this. This is the one thing I agree with dems on. Everything else is 💩
192,Queer Milley is a PO💩💩💩💩💩
193,The entire woke criminal crazy west coast needs to be “set adrift” like the penal colony it has become. Shame on them for their 🐂💩policies and social injustices they perpetuate!🤦‍♀️
194,RECALL POOPSCUM..RECALL POOPSCUM!!!💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩😡
195,"I started pushing trollies at the local supermarket at age 14 so what's you 🍆🍩 point ABC........another country city 🐃💩 space filler guessing people don't want 5o move for a lowly hour job with expensive rental, (good for the kids)"
196,Slid it out of the 💩 wash that top bill
197,Ck this 💩 out
198,So true! Some think their vote won’t count. The last 2 elections proved our votes count! That’s why they’re trying so hard to suppress it!! They are desperate and grabbing power anyway they can! We must stay on top of this crazy 💩! VOTE!
199,"DaQueen speaks bull💩, read the FEC report the money paid for the non disclosure did not come from campaign funds.🤡"
200,No wonder that Kirby piece of 💩 has no Twitter. His BS would be called out instantly.
201,Boycott all companies that promote transgender queer 💩💩💩
202,"Disagree on which is which but 100% agree on the premise. I see: BTC = finite gold ETH= js tooling XTZ, XDC, XLM = fintech CeFi NEAR = key management and bespoke tools DOT = specialized managed services Cosmos assets (not ATOM) = direct services MATIC = loyalty points BSC = 💩"
203,"Come into my mentions with your💩, bro."
204,"What's really strange is that there no dates for when this poll was meant to be done, no pictures of said poll or anything that would prove the poll was even done, it's almost as if it's made up bull💩"
205,Yes please! PP plus 🦇💩🤡danielle smith and all ucp mla’s!!
206,🤣😂🤣😝😝😝🤣😂🤣😝🤣😂🤣😝🤣 it never happened. Trump won all 50 states in 2020 and these communist Democrats cheated their asses off. It’s not gonna work in 2024 so F YOURSELF U 💩4🧠’s
207,It must be nice to know you could 💩 all over an album and your fans will gobble that up anyway. He is the only member than can proudly say to have the fandom behind him
208,Portrait of a (Expletive delated ) piece of 💩. Good olde commie harris.
209,"So, if a tabloid said she was dating a guy, she would date one as a joke? Then whine because her target demographic called her out? These Alphabet Soup people do outrageous 💩for attention then claim it was all a joke"
210,They could take advantage of it and promote tops and genital protection cups at the same time 🤷🏻‍♂️😂😂💩
211,"Guys! Guys! New libel just dropped to rxcuse the fireworks in Al Aqsa and, I gotta say, it is🥇for originality! 😘👌🏻 🐐 💩"
212,"JAJAJJAJAJAJJAJJAJAJA, the biggest joke 🤣🤣 all solos stans are the same nasty pieces of 💩, none of you are different from the other one, fvck off"
213,"Check, the man in the mirror Ur not calling out nothing nor interfering with anything by using #STT You only get the flies that like 💩💩💩 over honey"
214,"We already have laws against mass murders so how will yet another law stop it? Read 'Behold a Pale Horse', by William Cooper, 1991, read chap12, page225  stop posting your🐂💩before making yourself aware of anarcho-tyranny  Eric Holder's brainwashing tactics."
215,"You're full of 💩. So that you know, I laugh at you and your kind."
216,He also collects communist related items and has publicly stated threat he does not support repressive regimes …This tweet definitely needs to point out and call out your bullshit 💩 🤦‍♂️ 🤡 🌎
217,"You don’t have time for the January 6th protestors because they were republicans and your ass 3 buddies are democrats, but you wouldn’t play politics would you? 🤮💩🤡"
218,How about taking that 💩to the southern border kamala!
219,"Lmfao Speaking the truth, acknowledging the biological fact of what an actual woman is. Standing up for real women in women's sport and advocating for real women promoting women's products is ""bull💩"" NO OF COURSE YOU'RE NOT PETTY OR BIGOTED. Hypocrite!"
220,"He mucks up everything he touches! So what did we really expect from Justinflation The Turd, the Lieberals, the NDP and Jughead????? 💩💩💩💩💩💩💩💩"
221,Don’t y’all hate when folks busy like you know u the only person I be talking too 😒
222,"Ah, another piece of 💩 here, I see."
223,"If you don't have an access to the israel settlers terrorism footages I can show you some, I support Hamas I support Hamas Retaliation to Israel💩. Long Live Palestine.🇵🇸❣."
224,Lost last three elections and with these bull💩 policies the GOP will lose again in 2024. You double down on an agenda America rejects?
225,"Xhaka 💩 will not turn up tomorrow, a game of tomorrow’s intensity is far too challenging for and is way above his mediocre skill level. Replace him with Alexis Mac Allister"
226,Yes who cares what that bloated bag of 💩💩 says
227,Cover that 💩 up
228,"If I showed u pic of dog💩 u can tell it’s dog sht u don’t need me to bring u some so u can feel, smell and taste it to convince u it’s dogsht"
229,Most useless organization ever they don’t do 💩
230,I’ll end this conversation as I do not wish to continue distracting your from your dinner. Enjoy💩🍽
231,Real reason they all regurgitate the same 💩....MONEY.......🤡💩 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
232,R A C I S T piece of 💩
233,What a piece of 💩.this is the blood on the hands of those that ignore the law... giving probation !!!!!..they are responsible for this baby's death.
234,God knows my heart but this would make me lose my 💩
235,🕷️吃💩就好 吵啥😅
236,Wow - you really are a piece of 💩.
237,"A corrupt unionist and perfidious lying tax stealing little cnut “I can find that for you, pay em enough that will happen” 🖕😃🇦🇺🇦🇺🇦🇺🇦🇺"
238,Using logic against someone who uses a line of 🐂💩will always bewilder the latter! But I get you  agree! Good try!
239,Hate to tell you this: your vote means 💩. And in 20 months max it’ll mean absolutely nothing at all. Deflate your head.
240,They push guns but are total chicken 💩s.
241,You be saying some the wildest 💩😂😂😂😂😂😂
242,I’ve given up on Disney. Your CEO is a piece of 💩.
243,"As a decent human being and a man, you recognize real pieces of 💩 immediately for what they are! Good men WILL NOT do certain things, exposure of Thomas’s character  behavior up to this point shows he was what Ms. Hill said and MORE!!!"
244,lol 💩
245,So does it make you feel good to 💩 on the guy?
246,You are no commercial pilot I saw in another post that you get physical’s when you change jobs. Why would you need to do that if you were getting annual physicals you are full of 💩
247,"Bless well you can just get ridiculed all over twitter for 💩 it, so tough you need you hide behind a block 🤡 enjoy getting owned"
248,yes #shitonthefrench 💩💩💩💩💩🇫🇷🇫🇷🇫🇷🇫🇷🇫🇷🥖🥖🥖🥖🥖🥖🚫🚫🚫🚫🚫🚫🚫
249,This!! Can you imagine 😂 ✨ plumber wife 💩🔧😃 ✨
250,He's an old man with 🧠💩dementia
251,This the Chicago I know love and remember ion know bout this new 💩 y’all turning the city into
252,"Musky 🤬💩up, but we’re finding our friends! 💙"
253,Try again. Your misinformation isn't worth 💩.
254,"Ahh okay, that makes sense ! 😂 was.a bit worried for a sec there hahahaha"
255,"my marauders head cannons 😗 i have more if anyone wants a pt.2 and if mine r different to urs who cares just don’t have a go at me lolz anyway if anyone wants to be mutuals i am more than willing, DM me 4 my snap/insta 💩 #marauderstwt"
256,"He mucks up everything he touches! So what did we really expect from Justinflation The Turd, the Lieberals, the NDP and Jughead????? 💩💩💩💩💩💩💩💩"
257,All the above let’s face it they do think their existence is important but what have they both done to improve their or anyone else’s life I’ll wait here for the truth Quick One Tear Left 👁️ Go!! 💩
258,What do they have it as now? Not even 30%? What a load of 💩 Shorts never closed. 🚀🚀🚀
259,"Heya just the average day of recognising💩poster made me laugh. But yep, seen this happen to our farm dog, we had to throw sticks at it to make it swim off."
260,They say don’t put a time on it just live but I really don’t want to be 50+ still working hard af bc I had to raise children that probably won’t even amount to 💩 such as myself 😂 I really want to give us a jumpstart on this 💩 fr
261,"Tensions between House GOP leaders complicate hopes of passing crucial bills via Well What did you Expect after McCarthy gave away all his Power to the MAGA 💩Heads all they do is Investigate, and Probe. All of which will go nowhere."
262,They tell us they are full of 💩 without telling us they are full of💩
